data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
It encouraged me to exercise more and keep things interesting,5,0,0,0,1,en,Samsung Health
good one,5,0,0,0,1,en,Samsung Health
I love the fact that it can keep track of so many things.  Cycling running  skipping etc,5,0,0,0,1,en,Samsung Health
Need to be able to actually record sleep habit not just sleep and wake but middle of night waking to show poor sleep cycle,4,1,0,1,0,en,Samsung Health
super app..!! one must go for it..!!,5,0,0,0,1,en,Samsung Health
Magnificent,5,0,0,0,1,en,Samsung Health
Fun but need to sync to Stava. No totals for month / year or comparison with previous time periods.,4,0,0,1,0,en,Samsung Health
Helps me stay active,5,0,0,0,1,en,Samsung Health
Absolutely useless app. Heartrate zones are not correctly set. No way to use the fitness app to practice when the zones are way off. Samsung should have done much better and listened to the users.,1,1,0,1,0,en,Samsung Health
I used to love this it no longer keeps track of steps.,1,0,1,0,0,en,Samsung Health
"The new update is bad, I can't add new custom pace unless I open from my watch. The previous version was easy-to-use.",1,2,0,1,0,en,Samsung Health
Pedometer not working from last update,3,0,1,0,0,en,Samsung Health
"It's a great app, could be more supportive of other non Samsung devices such as scales. But otherwise love it.",4,0,0,1,0,en,Samsung Health
It is just rubbish. Never shows correct heartbeat,3,0,1,0,0,en,Samsung Health
must be updated,3,0,0,0,1,en,Samsung Health
I like this app and would rate 5 stars except for a major pitfall that many other users complain about. No kilojoules. What is the point of enabling metric units in you profile except energy? I have to use a third party app to convert S Health kcal.  If only Samsung could go all the way like MyFitnessPal then I would use it exclusively. Until then only 4 stars from me and commiseration for everyone else who has raised this point that lets down a good app.,4,0,0,1,0,en,Samsung Health
Not a bad app but could be a bit more accurate,3,0,0,1,0,en,Samsung Health
Good walking app,5,1,0,0,1,en,Samsung Health
"I love this app but it's seriously frustrating when this app will not integrate with other apps other than strava. SAMSUNG, NOT ALL OF US ARE RUNNERS! PLEASE at least make a way to sync Google fit data over from apps that integrate with them or to integrate with fitness apps again! Love this app but this is seriously frustrating!",3,0,0,1,0,en,Samsung Health
The best health app ever. I can see how much I've slept and more. Great work samsung 👏.,5,0,0,0,1,en,Samsung Health
Records all the active steps accurately...,5,0,0,0,1,en,Samsung Health
"This app will not allow me to uninstall. It has become permanent on my phone without giving me a choice. I will be calling your customer service & my service provider to try to have this removed. Very inconvenient & it reminds me of a pest that takes up space in your home, who doesn't pay bills, & you can't get rid of. Fix this issue please.",1,0,1,0,0,en,Samsung Health
why did the O2 sat measurement disappear with the latest update?,2,0,0,1,0,en,Samsung Health
It is a very good application.👌🖒 I am using it.But why not show intake of sugar in the nutrison intake summary.🙁,4,0,0,1,0,en,Samsung Health
great App,4,0,0,0,1,en,Samsung Health
"So you take away the weight management tool, but you leave the menstrual cycle tracker? How exactly does that help a man using this app?",1,2,0,1,0,en,Samsung Health
I can track my daily exercise and my O2 saturation witch are both  important for someone with asthma,4,0,0,0,1,en,Samsung Health
"Love it so far. Would be good if you could add micronutrient summary to the food planner, I'd like to track my sodium intake in particular.",5,0,0,1,0,en,Samsung Health
I become more healthier by using this app.,5,0,0,0,1,en,Samsung Health
"I love this app!  Having not only my daily progress, but also my weekly and monthly trends really helps keep me motivated.   The weekly and monthly trends also help to keep me from getting frustrated when I miss my daily goals, since I can see that I am still on track for the week. The one thing that would make this app even better for me is a daily pain tracker, since I suffer from chronic pain.  Being able to compare my pain levels with my daily activity and sleep would be extremely helpful.",5,0,0,0,1,en,Samsung Health
I meal plan and the app will not allow me to set meals for the day so that. Don't have to do it later. I end up just adding it at the time I enter it,4,0,0,1,0,en,Samsung Health
Not performing after update,1,0,1,0,0,en,Samsung Health
It's awesome,5,0,0,0,1,en,Samsung Health
Its great,5,0,0,0,1,en,Samsung Health
"This was a very good app, however a week ago, I encountered a problem where my step count did not work and the app assumes that I have not been doing anything. Could you please check to see if it is some sort of glitch? Thank you.",4,0,1,0,0,en,Samsung Health
Wont let me update,5,0,1,0,0,en,Samsung Health
"The app in my S6 has more features, where is the heart rate and spo2  measures now?",2,1,0,1,0,en,Samsung Health
Its good to keep me on track,5,0,0,0,1,en,Samsung Health
"I love seeing things like how many steps I take in a day, or being able to track my calories, heart rate and water intake.",5,0,0,0,1,en,Samsung Health
"Who updates an app by removing a host if useful features - weight tracking, water drunk...The app now just seemscto be an add player. Really wished I hadn't upgraded & ignore the reply when they tell you to keep the app up to date.",1,1,0,1,0,en,Samsung Health
"It is important that users have enable to  stop manually step counter in programe when they use bus ,automobile ,....",4,0,0,1,0,en,Samsung Health
"NOT GOOD, I TRY OPENING THE APP, BUT EXPERIENCING PROBLEMS, IT SAYS CONTACT Y'ALL! NO GOOD",1,0,1,0,0,en,Samsung Health
I'm really enjoying this. Nice and simple,5,0,0,0,1,en,Samsung Health
Great motivator it puts me in challenge mode to have me move more and work  harder.,5,0,0,0,1,en,Samsung Health
"Love It, especially 1 on 1 challenges",5,0,0,0,1,en,Samsung Health
"Very helpful way to exercise even without another person-challenge yourself! Pick multiple ways to exercise including swimming, yoga, hiking, biking...",5,0,0,0,1,en,Samsung Health
It's fantastic and motivating,4,0,0,0,1,en,Samsung Health
Why was the week and month view removed from the weight tracker? I understand adding features to the app but why remove some that many used on a regular basis?,1,0,0,1,0,en,Samsung Health
It gives correct measures all the time.,4,0,0,0,1,en,Samsung Health
"Why would a health app need access to make and manage phone calls to provide me with an ""optimal experience?"" *You haven't answered my question so let me rephrase. Why do you need access to my calls? You said what you don't do but what exactly do you use the ability to make and manage calls? Who are you calling? What are you doing with the calls I make?",1,3,0,1,0,en,Samsung Health
"Crucial,basic,gotta do it",5,0,0,0,1,en,Samsung Health
Easy to use. Excellent at sensing steps,5,0,0,0,1,en,Samsung Health
"As of 9/1/19, cannot set or reset data permissions to sync step data with apps and block other apps from seeing data.",1,1,0,1,0,en,Samsung Health
What a load of rubbish!,1,0,0,0,1,en,Samsung Health
All I see is a spinning circle. Nothing loads.,1,1,1,0,0,en,Samsung Health
"Great app. Could you please have a group challenge as well 1:1, like 1:All",5,0,0,0,1,en,Samsung Health
No way to input or modify an activity.  Have to press start/stop while in the pool. I don't want my taking a shower to be part of the exercise. ..,2,1,0,1,0,en,Samsung Health
"I used to love this app.. now it dosent even work properly. It dosent even count my steps sometime.. really frustrating, also weight management feature is no longer there with the new update.. pointless having this app anymore..",1,0,1,1,0,en,Samsung Health
"Dear Samsung you are too good that you are hearing us. Thanks.  I have checked  the functionality of different  menu provided by this App. I found  it accurate most of time. But there is one big problem  that i have faced with step counter, that is, Step counter  still counting some steps while you are driving at low speed or reversing your car or riding  on some slow speed wagon like three wheeler/E rikshaw. Thanks",5,19,1,0,0,en,Samsung Health
Floor data is now hidden under step. It was much more useful when it was top level and had its own history.,4,0,0,1,0,en,Samsung Health
I am thrilled to win the Badge,5,0,0,0,1,en,Samsung Health
"The 2-factor authorization has basically logged me out of the app. Get the code on phone, entered the code, but the Verify button doesn't work.",1,0,1,0,0,en,Samsung Health
"It's very nice to use and simple to understand. As a Healthcare major, I really don't like the numbers you use for heart rate. For general heart rate, don't put average resting range 66-82; it should be 60-100 as an acceptable rate . Before excerise shouldn't have the same numbers as resting because your heart actually pumps harder to prepare you for excerise. Just got a new update on my phone,  which changed the manual entree for treadmill (and probably others). I can only input hours and minutes, seconds isn't an option anymore. I like having seconds to know if I'm improving,  even it's just a little bit.. Please change these issues for a better rating! Update: Thank you for responding! One other thing that could make things easier. For treadmill, if I track it with a time, I can't enter my distance at the end yet when I enter manually I can enter my distance & time. Yet tracking gives me the voice during my run",3,26,0,1,0,en,Samsung Health
"Hello samsung, I'm not able to work this app, showing like ""due to a new security policy, SH can't be opened on a rooted device."" Please help.",1,0,1,0,0,en,Samsung Health
"Unless I've gone crazy, the food logger has stopped giving detailed analysis, such a vitamin c intake, etc... Where has this gone? Have I done something in the settings?! Bring it back!!",1,0,0,1,0,en,Samsung Health
It has made me conscious of my activities and control of my general health,5,0,0,0,1,en,Samsung Health
Need to check it first,4,0,0,0,1,en,Samsung Health
"This app never worked for me. I would put ""walking"" on and after 30 minutes it would tell me I'd walked 30 steps. Usless",1,0,1,0,0,en,Samsung Health
After recent upgrade few days ago stress and heart rate sections do not work,1,1,1,0,0,en,Samsung Health
Great news Love it,5,0,0,0,1,en,Samsung Health
"1. When i open thE app i shoud see my total calorie budget/day, food calories already gained during the day, food calories remaining, calories burned using physical activity. 2. Interface is extremely complicated. It takes hours to figure out how things work. 3. SIMPLE INTERFACE!!! CALENDAR, i can log in to any day, and manually edit my food and workout. 4. Excersizes are good. So this app is good at tracking calories burned during various excersizes. Overall app sucks.",1,0,0,1,0,en,Samsung Health
"I wish it could connect with other healh and fitness ecosystems, like Google fit. But it doesn't yet.",5,0,0,1,0,en,Samsung Health
"Great app, works good.",4,0,0,0,1,en,Samsung Health
"It's good , but I have problem I need some help  . When my phone in my pocket the program does not  count me steps . Why is that ?",5,0,1,0,0,en,Samsung Health
Why you removed average steps from all users?,4,0,0,1,0,en,Samsung Health
"Like the app. Except for everytime I put a workout in the app, my step cals always disappear, and the app doesn't show all my step cal.",4,1,1,0,0,en,Samsung Health
Its very interesting,5,0,0,0,1,en,Samsung Health
it makes me want to do better and keep working out everyday,5,0,0,0,1,en,Samsung Health
This app changed my life  THANK YOU...😇😊☺😀😁😄😆😇,5,0,0,0,1,en,Samsung Health
good app,5,0,0,0,1,en,Samsung Health
fantastic,5,0,0,0,1,en,Samsung Health
I like you samsung,5,0,0,0,1,en,Samsung Health
not intuitive..interface makes no sense,1,0,0,0,1,en,Samsung Health
"October update - Samsung finally removed the huge ad. Updated to 5 stars. September update - still has ads taking up top third of home page! The most annoying thing about this app is when you open it and the top third of the screen has a giant ad, usually for samsung products. Remove the ads or let us disable them and I'll change the rating. Dev response is amusing. Solution is to remove the ads not call support. SMH. Clearly Samsung doesn't listen",5,23,0,1,0,en,Samsung Health
I deny you acess to my location.please stop tracking me.I don't want this on my phone.,1,0,0,1,0,en,Samsung Health
Me love it        That's a very impressive and very useful  If you wanna to know how am I walk more or less that is  tell about your😯😃,5,0,0,0,1,en,Samsung Health
nyc app,3,0,0,0,1,en,Samsung Health
Like it .helpful,5,0,0,0,1,en,Samsung Health
😍😍😍,5,0,0,0,1,en,Samsung Health
More bullshit taking up room on my phone that I can't take the stupid app off of,1,0,1,0,0,en,Samsung Health
I wish the food log had the barcode scanner.,4,0,0,1,0,en,Samsung Health
I really enjoy using this programme! Hope you like this too!,5,0,0,0,1,en,Samsung Health
thanks Samsung 😁👌💋,5,0,0,0,1,en,Samsung Health
Not doings,4,0,0,0,1,en,Samsung Health
Please remove this from my phone,1,1,0,1,0,en,Samsung Health
It was a great app. Was working well until I updated it. Now it won't even start. :(,3,0,1,0,0,en,Samsung Health
perfect,5,0,0,0,1,en,Samsung Health
Give us the continuous heart rate back,1,1,0,0,1,en,Samsung Health
lacking abilities: barcode scan foods and track period,3,0,0,1,0,en,Samsung Health
"If it has an option to flip the data for night shift schedule workers, that would be GREAT!",4,0,0,1,0,en,Samsung Health
"Checked software versions, all reported as current. Both phone and watch purchased directly from samsung in same order a few months ago. Don't expect it to work for you or any help from samsung to get them working. The app/samsung s21/samsung watch 3 does not track overnight spo2 as suggested by publisher. Blood pressure monitoring is not available either.",1,9,1,0,0,en,Samsung Health
"Settings is enabled but kept asking sms permission on my s7, hence couldn't connect with my friends who has S health.",2,0,1,0,0,en,Samsung Health
After the last update the ecg stopped working it requires an update that according to the msg is not compatible with the zfold3 or watch 4 (com.samsung.android.shealthmonitor:2290:9908:25bc597b6003) Tried to get help and no response so far.,1,0,1,0,0,en,Samsung Health
Was Great... Now they are completely wreaking it with updates that keep changing the interface so you have to waste a lot of time figuring out where they've now decided to hide the information you could previously find easily. Keep It Simple Stupid. Leave the interface alone. The idea is convenience! No one wants to waste time learning a new interface. And still has ads.,1,68,0,1,0,en,Samsung Health
"What is the probability of getting a section that you can get a ""Monthly"" tracking icon for this? It would be great to be able to look at one's overall tracking process without having to post on a calendar daily 😊",5,0,0,1,0,en,Samsung Health
Nice And ferfect,5,0,0,0,1,en,Samsung Health
Using galaxy watch active with Pixel 3. No option in app to separate steps counted by my phone vs steps counted by my watch. it's either the phone or everything. Also cannot edit out miles of activity when it is obviously incorrect.,1,0,1,0,0,en,Samsung Health
"Works fine had trouble at first but now worked out how to use it as instructions not fully  clear. When using screen monitor make sure you have full flat of your finger on scanner. This is not explained fully. Otherwise good app. Due to sensitivity which I understand, it needs manual pause for when driving.",4,14,0,1,0,en,Samsung Health
Good apps,5,0,0,0,1,en,Samsung Health
"I've had this before & lost an entire person by just walking 10,000 steps a day, but I'd actually topped it by 4000 extra steps so I'm happy to try to lose again so my surgeries go better than expected.",5,0,1,0,0,en,Samsung Health
"Unable to use Heart rate sensor blood oxygen level stress level, On Galaxy S20 ultra, Don't seem to have a sensor anymore!! It works fine with my other phones I'm thinking it might be the ultra. Besides steps, does this app work on S20 ultra, My question was answered it is the phone it doesn't have a sensor anymore From S10 plus up That's a shame On Samsung's behalf😔😔😔",3,3,1,0,0,en,Samsung Health
"after update, walk target setting is missing..implement it for better rating.. Walk target setting gound later snd Found it useful.",4,0,0,1,0,en,Samsung Health
amazing app. their monthly competitions make me walk at least 200k steps. I really love this app and the concept. I hope they make it more interesting so that more people participate and joing the healthy life style.,5,0,0,0,1,en,Samsung Health
"I wish I could enter my steps, I wear a ""watch"" type that counts my steps but it's not ""connectable"" to my phone. I walk over 5 miles a day and I just this app to show this.",4,0,0,1,0,en,Samsung Health
"A very great app, I recommend for everyone ! <3 Just a little issue what i  want to be fixed, that i've got many data from the ""Runtastic"" app and i  can't move my data here ! :( I whish to be possible this thing. Please ...  Thank you ! :D Any news ?",4,1,0,1,0,en,Samsung Health
best app for health and friendy comption,5,0,0,0,1,en,Samsung Health
"Love this app, motivational",5,0,0,0,1,en,Samsung Health
"Loved this app up until the last week or so. I use this app to monitor my heart rate and sp02, but now all of a sudden it won't actually read them, it just keeps going. Then when I try to do the stress option to record both at the same time, it goes up to 95% then just says finalizing forever. I love this app when I could use it, but now it does me no good. What changed that made it not read? Nothing has changed on my phone, is it the app?",4,0,1,0,0,en,Samsung Health
Best app.. Plx tell me how to enable coaching msg..,5,0,0,0,1,en,Samsung Health
So far so good,3,0,0,0,1,en,Samsung Health
very usefull aap for daily aap,5,0,0,0,1,en,Samsung Health
i have s6 edge but i can not delete the 2018 weekly summary records can u help ?,2,0,1,0,0,en,Samsung Health
To begin with I loved this app - worked perfectly with my Gear Fit 2. Then in October the app completely stopped syncing/updating steps or anything. Even after making contact with the help desk twice and doing everything they said it is still not working. I keep trying it to see if SHealth works after an update but no luck. So disappointed.,2,161,1,0,0,en,Samsung Health
Inaccurate but can be useful. Please allow stationary exercises to be accurately calculated. I jogged 30 minutes in place with an average heart rate of 120 but data shows I burned 0 calories and completed 0 distance. Also more programs please.,2,0,0,1,0,en,Samsung Health
Thanks to developer this type of app. That make me happy . It  keeps me fit healthy every day,5,0,0,0,1,en,Samsung Health
It's an ace app..... keeps me motivates,5,0,0,0,1,en,Samsung Health
It is useful app for as.,5,0,0,0,1,en,Samsung Health
"Bring back the weight loss features, please!",2,1,0,1,0,en,Samsung Health
HR monitor stopped working after update,3,0,1,0,0,en,Samsung Health
"Well, this app is really helpful tracking the steps , calories intake, cups of water, but it has something wrong with nutrion valance tracking, for some items it does not track the potassium  for e.g even if the item taken was very high in potassi uhh m it is just does not count it which is kinda frustrating and makes you eat more to get the nutritional  needs of your body without realizing that its not tracking !",4,0,1,0,0,en,Samsung Health
"UNINSTALLED! I have used this app for years & only just now, the app requires phone permissions. No thank you",1,4,0,1,0,en,Samsung Health
The app is actually pretty good. The friends challenges are very motivating. The challenges offer by the app are not motivating because a lot of people participating.,5,0,0,0,1,en,Samsung Health
great app but needs to be updated,5,0,0,0,1,en,Samsung Health
Very useful. It is easy to use and understand key pieces if data.,5,0,0,0,1,en,Samsung Health
So helpfull,5,0,0,0,1,en,Samsung Health
"Its very helpful,easy to use and understand.",5,0,0,0,1,en,Samsung Health
What gives?,1,1,0,0,1,en,Samsung Health
"I loved the App, then they changed it and took away alot of features. Now it's terrible.",1,0,0,0,1,en,Samsung Health
Best fitness app experience. Using since a year and the experience is great in terms of app interface the easy access of details etc.,5,4,0,0,1,en,Samsung Health
Yaser Rashidi..shiraz👏👏👏💯💯💯👌👌👌😍🍀🍀🍀,5,0,0,0,1,en,Samsung Health
"The step counter stopped working for the second time. Each time i had to reinstall the app. I have a Samsung Galaxy S5, all software updated. Losing the progress details for what I had accomplished was annoying.",3,1,1,0,0,en,Samsung Health
"I update my phones software and after this I tried opening my Samsung  health app but it's not opening it says ""It can't open on a rooted phone""  this happened after I updated my phones software I am disappointed because  this use to be my favourite app and I loved it so much and unfortunately  you provided your number for further assistance but I am in Namibia and  can't seem to get through to you. Please kindly do something. Thank you.",1,0,1,0,0,en,Samsung Health
Ecg in indonesia for samsung watch 3 not available yet?,3,0,0,1,0,en,Samsung Health
It's avery useful programme,5,0,0,0,1,en,Samsung Health
Please add Mi Scale 2 to the app. 🙏 Until then 3 stars,3,0,0,1,0,en,Samsung Health
Horneyliscious just got paid,5,0,0,0,1,en,Samsung Health
"Newer phone, sensor not working in app 9 of 10 times. Just updated app, will see if improved. App seems so-so thus far.",2,0,1,0,0,en,Samsung Health
Awesome i love it,5,0,0,0,1,en,Samsung Health
Klass,5,0,0,0,1,en,Samsung Health
great app. thank you,5,0,0,0,1,en,Samsung Health
Very helpful app from a personal point of view. At times does crash on me. Wish they would post your total km achieved in the month?,4,0,0,1,0,en,Samsung Health
"Still new to using this app, but have to admit that I am enjoying it. A huge thank you to the family member who recommended it. Looking forward to seeing the end results I am striving for come January of next year. Slow and steady does win the race!",5,0,0,0,1,en,Samsung Health
Not great after latest update,3,0,0,0,1,en,Samsung Health
I'm on my 7th month I so recommend it,5,0,0,0,1,en,Samsung Health
Same story... does not work completely. Does it only work on overpriced Samsung Phones. I regret that I still have a Samsung smartwatch. Just loading circle all the time.,1,0,1,0,0,en,Samsung Health
I like that it keeps track of my activity automatically. I like the motivation I get from the challenges. Very good app.,5,0,0,0,1,en,Samsung Health
Great app. Love you can put in your food intake and stuff. Would give a 5  star if the step counting would work all the time. It doesn't work more  often than it does work so I don't have a good idea of the calories burned  and such.,4,2,0,1,0,en,Samsung Health
Need 2 step verification? What are you thinking samsung? You ruined a good app... we just want an app that works... the app doesnt need to verify my number or anything else... i suggest you fire the manager who implemented this and revert to remove this 2 step verification... dont give reason about user optimal experience and needed to implement app features... such useless mindless idea,1,2,0,1,0,en,Samsung Health
Actually the best,5,0,0,0,1,en,Samsung Health
Love this app it is really great to know some of the stuff it tells u from just putting ur finger on the phone lol thanks guys for this app it's great,5,0,0,0,1,en,Samsung Health
Fun to use,5,0,0,0,1,en,Samsung Health
Great app. A real motivator.,5,0,0,0,1,en,Samsung Health
Very good app.I reached all my goals.It's a good running app.Loved it.😊,5,0,0,0,1,en,Samsung Health
It is motivating,4,0,0,0,1,en,Samsung Health
My walking Journal,5,0,0,0,1,en,Samsung Health
It's my motivation to keep up with my steps every day,5,0,0,0,1,en,Samsung Health
I liked better the original version with the stress monitoring.☹,2,0,0,1,0,en,Samsung Health
The stupidest app there is even when ur lying on bed shaking the phone or in a moving car the pedometer keeps counting steps.... Total bullshit,1,0,1,0,0,en,Samsung Health
Nice application for health care.,4,0,0,0,1,en,Samsung Health
Disappointed It is not trusted because its counting is wrong......even if you take phone in hand and move here n there it will count as a step,1,0,1,0,0,en,Samsung Health
Solid experience,5,0,0,0,1,en,Samsung Health
Musa Waday,5,0,0,0,1,en,Samsung Health
"Last two updates made the heart rate sensor unusable. Will sit there for minutes without counting bpm. The line of my ""heart rate"" appears, but no count. Same w o2 sensor. Although it likely doesn't work anyways, it's annoying when the app won't do what it's supposed to- at least with the updates",1,0,1,0,0,en,Samsung Health
When will you switch on the ECG features on in Australia?,3,0,0,1,0,en,Samsung Health
fit bit,5,0,0,0,1,en,Samsung Health
I like the app in general but the widget is annoying. I mean it's way to big for the information displayed. It was somewhat understandable when I had my note 8 with heart rate but now with S20 I should be able to resize it.,3,0,0,1,0,en,Samsung Health
I love the health samsung app. I do not like the samsung service. If you need to correct something in your profile it is almost impossible because of all the questions being asked,4,0,0,1,0,en,Samsung Health
The best app out there IMO. The only issue I have is the need to enter the duration for push ups and pull ups. And it would be great if you could add ring pull ups and ring dips.,5,0,0,1,0,en,Samsung Health
Very helpful to keep track of my eating habits and how many steps I take in a day. Tends to drain my battery.,5,0,0,0,1,en,Samsung Health
well down,5,0,0,0,1,en,Samsung Health
Very good!!!,5,0,0,0,1,en,Samsung Health
Removal of oximeter during a pandemic is nuts,2,0,0,1,0,en,Samsung Health
Motivating,5,0,0,0,1,en,Samsung Health
"Great app , just add a water tracking shortcut please add jawbone up support",4,0,0,1,0,en,Samsung Health
excellent application,5,0,0,0,1,en,Samsung Health
Up,5,0,0,0,1,en,Samsung Health
Ll,5,0,0,0,1,en,Samsung Health
Good health,5,0,0,0,1,en,Samsung Health
"I liked the app, but where did the oxygen saturation test go? bring it back!",3,0,0,1,0,en,Samsung Health
Great tool,5,4,0,0,1,en,Samsung Health
steps are accurate on mobile phone mode love the challenges the food calculator needs work alot of the nutrition information is incorrect making it unusable to me...,4,0,1,0,0,en,Samsung Health
"I like the app, use it for walking and jogging mostly. Recently has started using workouts and joined a global challenge but unfortunately the second day it shows me the msg unable to connection to network or request failed. It is very frustrating. I tried different wifi and mobile connections. The msg is still the same. Could you please solve the issue or advice me what can be done. Thank you.",5,0,1,0,0,en,Samsung Health
"I just have a question: How many bad reviews do yall need from customers that actually use the app, before you guys change the app features back?? ""It's like the ppl saying what they want and.... the company is like naw yall don't need that"" smh",3,1,0,1,0,en,Samsung Health
"After update ui last night (released via firmware update), step counting and account synchronizing has not worked till now. Hope to see bug fixed soon.",2,0,1,0,0,en,Samsung Health
"Great for logging walks, runs, cycling etc.",5,0,0,0,1,en,Samsung Health
"I was happy with the app and it's functionality, but when I updated OS to Android 9 on my Pixel 2, the app stopped passively counting steps and would only count if I had the app open. The lack of passive counting has made this a lot less useful.",4,0,1,0,0,en,Samsung Health
Im more impressed with the fitbit,1,0,0,0,1,en,Samsung Health
"This app dosent track properly even though i have samsung mobile, there are realy nice app then this one in the market.",1,0,0,0,1,en,Samsung Health
Keep up the great work!!,5,0,0,0,1,en,Samsung Health
wao,5,0,0,0,1,en,Samsung Health
It's mostly useful in our daily life,5,0,0,0,1,en,Samsung Health
Updates too much,1,0,0,0,1,en,Samsung Health
"In love with the app,however the Stress Test and SpO2 test on my Samsung Galaxy Note 5 is missing. Please fix it.",4,0,0,1,0,en,Samsung Health
My problem with it is there's just too much... just want to count my steps and I'd like to take this out of my phone,1,0,0,1,0,en,Samsung Health
Coming from Fitbit I didn't know what to expect but my experience has been fantastic so far. Brilliant app. So motivating,5,0,0,0,1,en,Samsung Health
Amazing app! I really love it! 10 out 10! I recommend this to everyone!,5,0,0,0,1,en,Samsung Health
Getting used to the new version but preferred old. Just to add on. I do like the detail to which the food tracker goes. It is very helpful. I miss how I can look at my exercise history per type of exercise to track my progress. It looks like their are all bundled together now. Or is there a way to look at them by type?,4,2,0,1,0,en,Samsung Health
awesomeee.....,5,0,0,0,1,en,Samsung Health
Effective tool for the job. Really needs to have a feature that records steps while pushing a stroller/wheelchair/walker.,3,0,0,1,0,en,Samsung Health
Competitive,4,0,0,0,1,en,Samsung Health
Its really Great App. Helps one to track and update ones Activity pattern. Greatt,5,0,0,0,1,en,Samsung Health
Great!!,5,0,0,0,1,en,Samsung Health
Perfect,5,0,0,0,1,en,Samsung Health
"Can you add programs where I can select my current level (or you figure it out based on my history) and select my goal, like half marathon, or marathon?",4,0,0,1,0,en,Samsung Health
Actually the update does not even have much form.....Samsung took a helpful and useful app and turned it into a pile of poop. Please roll back to the previous version and whoever said this new version was any good...sack them.,1,0,0,1,0,en,Samsung Health
Does not load,1,0,1,0,0,en,Samsung Health
It was all fine until you guys removed the feature to access trend for all kinds of exercise. Would be much much much better if you restore it. Need to see bar charts for exercise.,3,0,0,1,0,en,Samsung Health
App stopped syncing with samsung gear fit2 pro after update. It was working perfectly fine before. I wish I can go back,1,0,1,0,0,en,Samsung Health
This app started to kill the battery recently. It used to be a must-have app. But now it drains too much battery life.,2,1,1,0,0,en,Samsung Health
"New update is horrible, I am not able to see mins counter. Only steps are being shown...pls fix .",2,0,0,1,0,en,Samsung Health
awesome app,5,0,0,0,1,en,Samsung Health
am so much in love with this app...,5,0,0,0,1,en,Samsung Health
"1st of all. Why did you take the step counter off the lock screen? It's very inconvenient to have to unlock the phone to see my steps. Secondly, the food logger could use some work. I used to use my fitness pal & loved the way to add food. Just scan the Barcode and all the info would be installed. Very rarely did I add a food that was not recognized. And no matter how much it says it works together, workout trainer app by skimble does not link with my s health app.",3,0,0,1,0,en,Samsung Health
"You can change all measurements units except for arguably the most important one, calories to joules. This is very frustrating for anyone outside of the USA and it makes me hate getting their smart watch.",1,0,0,1,0,en,Samsung Health
Hate the new update! I liked to track my average step count by calendar month and now that feature is gone.,1,0,0,1,0,en,Samsung Health
I work a 12 hr shift and i walk 10 of those hours.  This doesn't count all of my steps. Not happy about the way it shows your rewards. Won't let you see each reward. Before update was better. Not excited about using this anymore.,2,0,1,1,0,en,Samsung Health
"Update: still amazing, however I wish I could tracks sets, reps, and weight for lifting instead of just the time/duration of the workout. You can put a memo, but it'd be better if it would track and graph your progress.",5,0,0,1,0,en,Samsung Health
Reset how many glasses I have drinking. If I choose 2 glasses and I go back to app after two hours it says 0 glasses water,3,0,1,0,0,en,Samsung Health
Discover Tab stopped working. Error Message no items,1,0,1,0,0,en,Samsung Health
I used to use this app every day and LOVED it. Even recommended it to my friends. It still counted my steps ect. every day. However I went to open the app today to reset how many steps I wanted to take a day and it just keeps loading and loading for over an hr it drained my battery. I uninstalled it and re downloaded it and it was fine until I went to add food to the app and now its loading and loading again....,1,0,1,0,0,en,Samsung Health
This app requires permission to something but it doesn't say what. So it will not open. I used to use this but the last update killed it.,1,1,1,0,0,en,Samsung Health
Not a bad app but wish there was a more accurate long evaluation for personal goals,4,0,0,1,0,en,Samsung Health
"This app was a solid 5 previously thanks to its simple UI and the weight management feature. I neglected updating it after hearing that the feature was removed, but I updated it so as to link to my Galaxy Watch4. Needless to say after the removal of this feature and, whatever was done to the UI, I have to lower the rating.",2,2,0,1,0,en,Samsung Health
Superb app 😚,5,0,0,0,1,en,Samsung Health
"It downgraded but I use it all the time so.. it is what it is,, still the same but the last update was 10x better...",4,0,0,0,1,en,Samsung Health
Nice and cool app,3,0,0,0,1,en,Samsung Health
It's a time to uninstall this app.,1,0,0,0,1,en,Samsung Health
"Worked greT, live the integrated O2 and Heart Rate functions",5,0,0,0,1,en,Samsung Health
"I have Galaxy Note 4. This app runs fantastic. I love the way you can record every single activity and track your progress. One thing I would like to point out is, I can not add more meals or items in my favourite after certain number of items been added. Samsung, please allow us to add more (Unlimited) items. Also it would be nice not to come out of meal page when you want to add one. I would say a new page should open on top leaving meal page visible (transparent) in the background. Overall very good app.",4,0,0,1,0,en,Samsung Health
😘😘😘,5,0,0,0,1,en,Samsung Health
"The best app i ever had, thanks to S Health my body is fit",5,0,0,0,1,en,Samsung Health
"I like this app. It keeps track of steps and you can keep a daily log of weight, water drank and sleep - among other things. Works great with a samsung watch as well.",5,0,0,0,1,en,Samsung Health
Very helpful app,4,0,0,0,1,en,Samsung Health
shafi mamadpor,5,0,0,0,1,en,Samsung Health
Have been using this for last 5 years and has been useful and accurate. !,5,0,0,0,1,en,Samsung Health
