data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
"Application très détaillée, idéal pour les sportifs accomplis ou débutants",5,0,0,0,1,fr,Garmin Connect
"Parfait ! L'appli permet de préparer les séances d'entraînement et d'en étudier les statistiques. Un guide parfait, tout du moins, pour le novice que je suis en sport. La création de parcours automatique est un sacré plus pour découvrir une région pendant les séances de running",5,26,0,0,1,fr,Garmin Connect
"tres bonne application, bien détaillé, facile d'accès, on peut consulter après une course, partager prendre des photos. parfait pour programmer des entraînements et créer des entraînements. je suis très satisfait de cette application.",5,1,0,0,1,fr,Garmin Connect
Extra...,5,0,0,0,1,fr,Garmin Connect
Tres bien pour retrouver le detail de chaque seance et partager avec ses amis sportifs,4,0,0,0,1,fr,Garmin Connect
"Bien, reste très lente pour l'affichage de la carte des entraînements dans l'historique. Superbe dans l'ensemble.",4,0,0,1,0,fr,Garmin Connect
"Très bien, facile et intuitif",5,0,0,0,1,fr,Garmin Connect
Application au top. J'aime bien la partie des entrainements avec les coach mais dommage qu'il n'y ait pas de programme d'entraînement ( avec coach) pour le marathon.,5,5,0,1,0,fr,Garmin Connect
Parfait,5,0,0,0,1,fr,Garmin Connect
"Avec la montre Garmin Forerunner 45, c'est parfait ! Tout est en temps réelle, et je la synchronise avec l'application par bluetooth. Je peux vous dire que tout va bien. Surtout ça ne consomme rien avec ma batterie. Je suis pleinement satisfait, j'ai egalement tout ce qu'il me faut comme informations concernent ma santé avec cet application. J'ai un Samsung Galaxy Note 8.",5,6,0,0,1,fr,Garmin Connect
Au top ! Les fonctionnalités complètent parfaitement les appareils Garmin. Beau boulot.,4,7,0,0,1,fr,Garmin Connect
"Malgré la synchronisation ""reussie"" ma montre vivofit 1 indique toujours qu'on est le 26 décembre 15h45 au lieu du 4 mai 11h38. Pratique une montre qui ne donne pas l'heure.. j'ai tout essayé mais rien ne fonctionne...",1,3,1,0,0,fr,Garmin Connect
"Bonne appli, complète, efficace sauf pour les notifications. Impossible de les recevoir sur ma vivoactive 4S sans que l'application ne soit ouverte, c'était pareil avec la vivoactive 3.",3,0,1,0,0,fr,Garmin Connect
"Bonne application, beaucoup de détails, synchronisation avec F630 rapide et fiable.",4,0,0,0,1,fr,Garmin Connect
J attends de voir sur le long terme,4,0,0,0,1,fr,Garmin Connect
Super pratique,5,0,0,0,1,fr,Garmin Connect
Il n'y a plus aucune synchronisation possible avec cette application sur mon huawei mate 8 depuis janvier 2018. J'espère que ce problème va être rapidement réglé avec les prochaines MAJ. Je l'utilisait depuis plus d'1 an et j'en étais ravi.,1,0,1,0,0,fr,Garmin Connect
"Depuis à MAJ du 21-08-20 ma montre et mon téléphone se connectent uniquement si j'ai l'application ouverte, des que je ferme l'application GARMIN la montre se déconnecte du telephone. J'ai une forerunner 45 couplé à un REDMI NOTE 7 et ça à toujours très bien marche Et je n'ai touche à aucun paramètres depuis la MAJ",3,1,1,0,0,fr,Garmin Connect
Franchement après plusieurs mise à jour correctif enfin mon Honor 6X se synchroniser  👏  j'espère que ça va durer,2,7,0,0,1,fr,Garmin Connect
Super application ! Fait son job.,5,0,0,0,1,fr,Garmin Connect
plus de synchronisation. A quand la remise en fonction ?????,1,5,1,0,0,fr,Garmin Connect
application qui répond totalement à mes attentes,5,0,0,0,1,fr,Garmin Connect
Fonctionne très bien !,5,0,0,0,1,fr,Garmin Connect
Super application,5,0,0,0,1,fr,Garmin Connect
Je débute mais génial,5,0,0,0,1,fr,Garmin Connect
Perte de synchronisation. C'est vraiment chiant...mon portable ne capte plus la montre. Désespérant.,2,1,1,0,0,fr,Garmin Connect
"Venant de l'application santé de Huawei.. je trouve Garmin Connect moyenne. L'analyse du sommeil de Huawei est top(l'algorithme donne une note, repère des points d'améliorations, de très bons conseils sont proposés, etc.. )! Garmin a coté... il n'y a rien. Lanalyse des phases me semble moins fiable aussi. Sur ça je suis déçu.",2,1,1,1,0,fr,Garmin Connect
J'adore,4,0,0,0,1,fr,Garmin Connect
Très bien. Exactement ce qu'il faut pour effectuer un suivi complet de ses sorties (en trail pour ma part).,4,0,0,0,1,fr,Garmin Connect
"bonjour, depuis la dernière mise à jour, mon activité rameur intérieur n'est plus conforme. je pouvais modifier la distance en km et maintenant il n'y a plus que la métrique mètre et c'est limité à 1600m. pas patrique quand on fait en moyenne 8km.. .",2,5,1,0,0,fr,Garmin Connect
"Depuis le 6 novembre ma montre et mon téléphone ne se partagent plus d'informations. Après 5 mails envoyés à Garmin et seulement une seule réponse (au premier.... Depuis ils préfèrent m'ignorer !!!), j'ai décidé de passer à la concurrence.  Dommage pour Garmin, du coup, il perd 4 clients ( mon mari qui va changer sous peu sa montre, mes deux enfants de 17 et 18 ans qui souhaitaient en acquérir une et moi).",3,56,1,0,0,fr,Garmin Connect
Je suis pleinement satisfait de cette application.et je la recommande,5,0,0,0,1,fr,Garmin Connect
Plus de couplage possible depuis 3 jours.... Certainement lié à la mise à jour. Téléphone huawei mate 20 pro..... Après avoir marché une fois vers le 15 février... Depuis ça ne remarche pas.... Scandaleux pr un service comme garmin que les développeurs ne soient pas rapide pr régler le problème. Mon tel huawei mate 20 pro,1,2,1,0,0,fr,Garmin Connect
Très sympa pour les groupes d'amis,5,0,0,0,1,fr,Garmin Connect
très bon,5,0,0,0,1,fr,Garmin Connect
Appli top mais connexion Bluetooth avec edge 820 pourrie... Depuis 1 ans je galère avec la connection Bluetooth. Il faut à chaque fois appairer le téléphone. J'ai changé de téléphone et c'est pareil. C'est bête car avec une bonne connexion elle serait top mais ça gâche tout.,1,1,1,0,0,fr,Garmin Connect
Fonctionne très bien avec fenix5x,5,0,0,0,1,fr,Garmin Connect
A+,5,0,0,0,1,fr,Garmin Connect
Très complet,4,0,0,0,1,fr,Garmin Connect
fonctionne beaucoup mieux sur mon redmi note 6 que sur mon Huawei p9,5,0,0,0,1,fr,Garmin Connect
"Super application, je l'utilise tous les jours 😊 seul bémol que je trouve, c'est le temps de sommeil : on ne peut pas rajouter un temps de sieste par exemple 😴 j'ai une forerunner25",5,0,0,1,0,fr,Garmin Connect
Sur l appli je n'arrive pas à trouver mes favoris sinon c'est agréable,4,0,0,1,0,fr,Garmin Connect
"ÉNIÈME MAJ QUI NE SERT À RIEN!!!  Depuis quelques jours, la synchronisation des données est impossible... 31/10/17 Maj effectuée mais toujours pas de synchronisation des données!!!! C'est devenu pénible de l'utiliser. C'est fatiguant de refaire le couplage pour pouvoir synchroniser les données !!! 08/11/17 ça y est ça ne marche plus du tout!!!! 😡😡😡 10/11/17 je n'en peux plus... Je ne peux plus coupler ma vivosmart , le numéro change toute les 5-secondes 😡😡😡😡 Faites quelque chose rapidement. Je comptais investir dans une vivosport heureusement que je ne l'ai pas fait. Maj 19/11/17 inutile car inutilisable!!! On va changer. MAJ 30/11/17 ne fonctionne pas!!! MAJ 08/12/17 ne fonctionne pas!!!!!! Mon bracelet est cassé, pas de nouvelle MAJ en vue... et nous sommes le 08/01/18 😡. 15/01 toujours rien",1,35,1,0,0,fr,Garmin Connect
Sauf erreur impossible de répondre aux Sms par la montre depuis la nouvelle version,3,0,1,0,0,fr,Garmin Connect
"Super suivi au quotidien sur tous les plans (activités, stress, sommeil, cycle menstruel pour les femme, etc), fiable, encourageant et constructif ! Après avoir testé plusieurs modèles de montres connectées, je resterais chez Garmin pour la précision, la fiabilité du suivi et pour l'autonomie incroyable 👌",5,2,0,0,1,fr,Garmin Connect
La synchro ne se fait pas par le telephone ..la montre se synchronise sur l ordi mais je ne peux la parametrer dessus... connect iq est inaccessibles pour des questions réseaux ...que faire ?,1,0,1,0,0,fr,Garmin Connect
"Assez complet, interface encore améliorable, continuer!",4,0,0,1,0,fr,Garmin Connect
Au top !,5,0,0,0,1,fr,Garmin Connect
"depuis la mise a jour impossible d'utiliser le ""widjet"" commande de musique depuis la montre 😯. vraiment dommage! les programmeurs merci d'ameliorer cette fonction.",5,0,1,0,0,fr,Garmin Connect
Impossible de créer des répétitions dans les entraînements. Merci de votre aide ...,1,9,1,0,0,fr,Garmin Connect
Application agréable a utiliser! Son seul petit problème réside dans l'intuitivité de cetrains paramètres qui restent selon moi à revoir comme le transfert d'entraînements et les étapes de pairing Bluetooth initial! Tout de même un MUST pour votre appareil Garmin! Utilisé avec un LG G5 et une Garmin Forerunner 230.,4,4,1,0,0,fr,Garmin Connect
"Simple d'utilisation, application complète et fluide.",5,0,0,0,1,fr,Garmin Connect
Le bluetooth ne marche pas ... A corriger svp,1,0,1,0,0,fr,Garmin Connect
Tout est fonctionnel après 2 remise à usine! Un peu fastidieux mais fonctionne #1.,5,1,0,0,1,fr,Garmin Connect
"Toujours aussi fiable et complet. Cela fait plus de 4 ans que j'utilise cette application, et celle-ci m'a aider au quotidien à prendre davantage soin de mon corps et donc de mon esprit. Les suivis sont de plus en plus détaillés et complets, je la considère comme un vrai plus pour suivre mes évolutions et mes compétences",5,5,0,0,1,fr,Garmin Connect
Génial,5,0,0,0,1,fr,Garmin Connect
L'application marchait très bien avec ma Garmin Vivoactive 3. Malheureusement je ne peux plus me connecter à mon compte et synchroniser mes activités depuis aujourd'hui. Mon téléphone est un pixel 4a.,1,3,1,0,0,fr,Garmin Connect
Ok,5,0,0,0,1,fr,Garmin Connect
Bjr très bonne application Dommage que l'allure la plus lente en pacepro soit de 8.42min / km pas idéal pour les trails longs,2,0,0,0,1,fr,Garmin Connect
"Très bonne application, fonctionnelle et design! Je recommande fortement!",5,0,0,0,1,fr,Garmin Connect
"Je fonctionne avec la montre forerunner et l'appli depuis plusieurs mois. Trop de Bug !! La connection entre montre et Appli est aléatoire. Il faut ouvrir l'appli sur le tel pour obtenir les  données sur la montre. Depuis la dernière mise à jour, les 2 appareils ne se reconnaissent plus... Dommage car lappli est intéressante !",2,0,1,0,0,fr,Garmin Connect
"bonjour , meme probleme depuis le 7 avril 2020 , plus aucune synchro possible. j ai supprimé l appareil, et depuis, impossible de le re synchroniser. je suis très déçu. Si quelqu un a une idée ?",1,2,1,0,0,fr,Garmin Connect
Première et dernière fois ! Garmin pffff  La balance est tres bien mais c'est l'appli qui pue. Impossible de paramétrer correctement. C'EST NUL !!! Vous tuez le produit les fabricants devraient se retourner contre vous!,1,1,1,0,0,fr,Garmin Connect
"tres bon coach, je l utilise depuis plusieurs années",5,0,0,0,1,fr,Garmin Connect
Enfin je peux utiliser pleinement ma montre avec mon portable ! Le problème semble réglé ! Très bon produit quand tout fonctionne surtout la fonction training effets !,5,0,0,0,1,fr,Garmin Connect
"Depuis que j'ai fais la dernière mise à jour, tout est parti en live, mes données ne s'affichent plus sur mon téléphone, lors de mes activités je perds ma vitesse des, que je met sur pause et repars, bref, dégoutée et sans solution",1,2,1,0,0,fr,Garmin Connect
Couplage impossible entre forerunner 230 et Huawei p9lite,1,3,1,0,0,fr,Garmin Connect
Ok good,4,0,0,0,1,fr,Garmin Connect
Super application pour le suivi de mes activités,5,0,0,0,1,fr,Garmin Connect
Sympa et précis !,5,0,0,0,1,fr,Garmin Connect
impossible de connecter ma montre vivoactive HR depuis cette dernière mise à jour. Connect se ferme dès qu'il a établi le lien Bluetooth avec la montre. Merci d'envoyer rapidement un correctif !,3,60,1,0,0,fr,Garmin Connect
Très belle application elle me sert énormément,5,0,0,0,1,fr,Garmin Connect
Super,5,0,0,0,1,fr,Garmin Connect
"Cette application ne fonctionne pas avec un Samsung, ce qui n.edt pas  mentionné sur l'emballage du produit vivosmart3",1,0,1,0,0,fr,Garmin Connect
Cela permet une gestion et un suivi de toutes les activités sportives sur téléphone et PC la lecture est facile,5,0,0,0,1,fr,Garmin Connect
Application qui fonctionne parfaitement et qui permet de se motiver pour bouger et se donner des objectifs.,4,0,0,0,1,fr,Garmin Connect
Plus possible de connecter mobile huawei. Application qui ne sert plus à rien !,1,4,1,0,0,fr,Garmin Connect
"super appli, simple efficace. Le plus de mon point de vu c'est le coaching, parfait pour préparer des courses. Possibilité de choisir son entraîneur, le nombre d'entraînement par semaine, le type de course, tout cela en lien avec la montre, chapeau !",5,0,0,0,1,fr,Garmin Connect
Plutôt top,5,0,0,0,1,fr,Garmin Connect
J'ai eu des problèmes de connexion avec Huawei nova i3 pour chaq connexion je doit refaire tout,5,0,1,0,0,fr,Garmin Connect
"Magnifique application, facile à utiliser avec appareils et capteurs Garmin. Je recommande",5,0,0,0,1,fr,Garmin Connect
Très content. . par contre souci au niveau des calories....en juin 85342kcal. ..pour 80km de course à pied 😁,5,0,1,0,0,fr,Garmin Connect
Super,5,0,0,0,1,fr,Garmin Connect
"J'ai racheter cette montre en novembre, elle fonctionnait parfaitement jusqu'à hier. Elle se dossocie de mon téléphone. Rien que ce matin je l'ai apparré 3 fois.. quelqu'un a t'il le même problème ??",4,6,1,0,0,fr,Garmin Connect
application sympa mais pas très pratique à utiliser en historique d'activités.,4,0,0,0,1,fr,Garmin Connect
Me permets d'avoir un suivi assez complet par rapport à mes activités  sportives.,4,0,0,0,1,fr,Garmin Connect
"Pour ceux qui ont l'appli qui fonctionne plus depuis la MAJ, réinstallez l'appli, moi depuis ça marche",5,1,1,0,0,fr,Garmin Connect
"Bonne application, facile d'utilisation",5,0,0,0,1,fr,Garmin Connect
Heureusement que LG a fait une mise à jour vers kitkat pour pouvoir enfin en profiter pleinement.... mais tout de même..,4,1,0,0,1,fr,Garmin Connect
"Sympa par contre la synchronisation n est pas tjs au point , je suis  parfois obligé de passer par Garmin express sur le pc ( notamment les  segments Strava )",3,1,1,0,0,fr,Garmin Connect
"Enfin j'ai trouvé... J'ai des installé l'application puis ré installé. Refait le couplage entre ma forunner 35 et mon Huawei P9 et ça fonctionne. Au bout de 2 mois de mauvais fonctionnement, je commençais à désespérer.",5,2,0,0,1,fr,Garmin Connect
"Bien mais à quand la possibilité de créer des parcours sur l'appli, ou le gps edge VTT (ou trail) qui reste sur des chemins dédiés et non sur des routes ?",3,0,0,1,0,fr,Garmin Connect
Très bonne application. A utiliser simple et pratoque,5,0,0,0,1,fr,Garmin Connect
"Depuis quelques jours, impossible de synchroniser correctement ma montre à l'application. Mon statut d'entraînement ne se met plus à jour... ma montre ne capte le GPS qu'après plusieurs kilomètres parcourus ce qui faussés les statistiques ... Quelle déception! Que se passe t-il Garmin???",2,17,1,0,0,fr,Garmin Connect
Ne se connecte plus depuis la maj du 04/02/2020... J'ai du télécharger la version 4.22.1 pour de nouveau utiliser ma montre connectée. J'ai contacté le support mais la réponse a été regardez les pages de support... J'ai payé cette montre en 2018 je m'en suis servie depuis sans problème je leur demande de revenir sur leur développement après avoir fais tout les tests et la réponse est complètement erronée... Première Garmin et sans doute dernière si aucune correction rapide ! A bon entendeur,1,41,1,0,0,fr,Garmin Connect
Très pratique et simple a utiliser,5,0,0,0,1,fr,Garmin Connect
Bonne application. Dommage que la connection en bluetooth soit parfois  aléatoire.,4,0,1,0,0,fr,Garmin Connect
"Utilisée depuis plusieurs années. Selon les montres achetées, une belle évolution des données et statistiques. Se connecte automatiquement en bluetooth avec le téléphone. Rien à redire, facile et pratique.",5,0,0,0,1,fr,Garmin Connect
Excellent. Tout ce que je veux y est. Ça n'aide pas beaucoup mais à savoir que je suis très curieux moyennement sportif.,5,0,0,0,1,fr,Garmin Connect
vraiment top!!!!,5,0,0,0,1,fr,Garmin Connect
"Synchronisation nickel, application très complète",5,0,0,0,1,fr,Garmin Connect
"Appli sympa, complète, mais pas toujours très intuitive. Dommage aussi que sur les graphiques on ne puisse pas avoir la main sur les abscisses et ordonnées",4,0,0,1,0,fr,Garmin Connect
Tout ce qu'il faut et plus.,5,0,0,0,1,fr,Garmin Connect
Depuis deux semaines la synchronisation ne fonctionne pas. Je ne reçois plus les notifications sur ma montre très pénible. Je pensais que c'est à cause de mon changement de téléphone huawei p30 mais vu les commentaires ça a l'air d'être le cas de beaucoup de monde,3,6,1,0,0,fr,Garmin Connect
"bien Complet, tout y est",5,0,0,0,1,fr,Garmin Connect
Depuis la mise à jour je ne peux plus définir les périodes de sommeil et la montre s'allume la nuit !!!!!!,2,1,1,1,0,fr,Garmin Connect
Rien de nouveau côté correctifs. Toujours impossible de publier une activité correctement sur facebook ! La publication donne juste un lien foireux vers Garmin connect qui crash des lignes d'erreurs.... Vraiment déçu pour une appli qui se veut communautaire..... Si c'est juste pour faire des synchro j'ai mon PC...,1,7,1,0,0,fr,Garmin Connect
Je ne peux même plus télécharger l'application. Il y a des limites dans l'incompétence !!!!!,1,0,1,0,0,fr,Garmin Connect
Dommage que des activités comme la natation ne soient pas mieux gérer...,4,0,0,1,0,fr,Garmin Connect
"Ras le bol! A chaque MAJ perte de connexion avec entre mon Vivosmart HR et mon galaxy S7. Impossible de faire quoi que ce soit et donc impossible aussi de changer une alarme.  Donc soit je garde ma montre avec moi et me réveille même pendant ma semaine de vacances comme je travaillais, soit je vire cette fichue montre juste à cause d une appli minable. Vous êtes prévenu : passez votre chemin, évitez Garmin autant que possible!!!!",1,52,1,0,0,fr,Garmin Connect
je télécharge l'application mais je n'arrive ni a me connecter a mon compt ni a creer un nouveau compt . de l'aide svp.,1,0,1,0,0,fr,Garmin Connect
"Je trouve cette application géniale mais depuis la nuit dernière on me dit de revenir plus tard à cause d,une maintenance sur les serveurs. C,est un peu long car à l,heure que,il est je n,ai toujours pas de connexion. Dans l,attente de votre réponse Cordialement. J,enlève 4 étoiles et si il n,y toujours pas de connexion la semaine prochaine je désinstalle. Je remets 5 étoiles après avoir retrouvé toutes mes données même si cela a été long.",5,43,1,0,0,fr,Garmin Connect
Très bonne appli.,5,0,0,0,1,fr,Garmin Connect
top,4,0,0,0,1,fr,Garmin Connect
"Simple et complet, seul la connexion de la montre FR235 est chaotique, patience et persévérance permettent d'y arriver",4,0,0,0,1,fr,Garmin Connect
"Top, depuis longtemps chez Garmin, de mieux en mieux",5,0,0,0,1,fr,Garmin Connect
Problème de connexion avec ma Forunner 220 résolu. L'application est plutôt sympa.,3,4,0,0,1,fr,Garmin Connect
Dernière maj =0 Impossible de synchroniser la montre avec l'appli alors que le téléphone détecte bien le périphérique dans le BT. L'ajout de l'appareil avec l'appli ne fonctionne plus non plus...,1,1,1,0,0,fr,Garmin Connect
Génial,5,0,0,0,1,fr,Garmin Connect
"Depuis la nouvelle maj, enfin du mieux. Plus besoin de tout effacer pour maintenir la connexion de la montre a mon téléphone ( Honor 8X ), beaucoup plus stable. Merci d'avoir pris en compte les avis clients, même si cela a duré plusieurs mois et je trouve ça vraiment dommageable. Pour le coup j'augmente le nombre d'étoiles.",3,40,0,0,1,fr,Garmin Connect
"Facile d utilisation, possibilité de partager avec ses amis.",5,0,0,0,1,fr,Garmin Connect
"Plus d'un mois depuis la dernière MAJ qui a tout fait planter, ça commence à faire long.... Obligé de désinstaller et réinstaller tout les jours, voire plusieurs fois par jour !",1,33,1,0,0,fr,Garmin Connect
Applications en constante progression il manque juste la possibilité de créer et geree les entraînements sur cette application pour ce passer complètement du PC. .,4,0,0,1,0,fr,Garmin Connect
"Depuis mise à jour android 7 nougat, plus de possibilité de connecté ma montre fenix 5s sur mon Galaxy a5 2017. Aucune réponse apportée par Garmin 😡 vraiment pas pro",1,7,1,0,0,fr,Garmin Connect
Excellent!!!,4,0,0,0,1,fr,Garmin Connect
Problème de Bluetooth avec Huawei. Se déconnecte si appli fermée...,3,0,1,0,0,fr,Garmin Connect
"Avis 2018.L'application fonctionne tres mal en ce moment.Dommage car on s'y attache vite et merite bien cinq étoiles... Vous en etes où pour régler ce bug car sur le site vous dites qu'il n'y a pas de problèmes... pas rassurant. J'étais sur le point d'acheter un GPS et accessoires pour le vtt ,je vais attendre car votre réactivité n'invite pas a la confiance de vos produits. A bon entendeur. Avis 2020,l'application fonctionne bien,les données sont utiles.Plus de bug ,MERCI.",5,59,1,0,0,fr,Garmin Connect
Bon programme il pourrait encore être beaucoup plus complet laissons faire le temps,4,0,0,0,1,fr,Garmin Connect
Mais dommage que l application ne puisse intégralement personnaliser la montre (fenix 3).,4,1,0,1,0,fr,Garmin Connect
"Depuis le début, je reçois des notifications me signalant une nouvelle mise à jour de la montre. Je la connecte sur le PC sur Garmin express et rien, pas de maj Si vous pouviez stopper ces fausses alertes Merci d'avance",2,0,1,0,0,fr,Garmin Connect
Suite à la maj du 4/9 j'avais plein de bug et plantage. Reboot de la montre et du tel et depuis plus de soucis tout est rentré dans l'ordre !,5,0,1,0,0,fr,Garmin Connect
#1 pour la nouvelle interface. Je rajouterais dans l'appli les objectifs. On la sur le site web puis sa serais le fun de le rajouter. Merci,5,0,0,1,0,fr,Garmin Connect
Super application bravo !,4,0,0,0,1,fr,Garmin Connect
"Depuis les derniers mise a jours, la fenix 6x pro ne trouve pas le téléphone, impossible de se connecter, obliger de redémarrer la montre pour que cela fonctionne mais dès que la connexion se perd impossible de se reconnecter...sans parler de la batterie de la montre qui fond comme neige au soleil....super d'investir autant d'argent dans une montre qui ne marche plus suite a une mise a jour, et surtout qu'il n'y a pas de correctif malgré que ce problème existe depuis minimum un mois maintenant..",1,27,1,0,0,fr,Garmin Connect
Facile à découvrir son utilisation est simple. Parfait pour mon niveau de golf.,5,0,0,0,1,fr,Garmin Connect
Suivis du sommeil cardio nombre de pas avec la distance dans la journée .impeccable,5,0,0,0,1,fr,Garmin Connect
Appli complète et stimulante.,5,0,0,0,1,fr,Garmin Connect
Super appli très complète,5,0,0,0,1,fr,Garmin Connect
"- Inadmissible que les applications soit aussi nul, l'une que l'autre et qu'elle soit en anglais (boutique  connect IQ).                                                  - Impossible de créer des entraînements sur smartphone.              - Impossible de transférer plusieurs entraînements crée.                                          - écran HD et la latence de la montre   laisse à désirer.                                     JE METTRAI À JOUR MON AVIS QUANS LES REMARQUES CITÉ SERONT MODIFIER .",1,5,0,1,0,fr,Garmin Connect
La synchronisation bluetooth ne fonctionne plus depuis la mise à jour vers Android 6........,1,1,1,0,0,fr,Garmin Connect
Ne synchronise plus les entrainements depuis la dernieres maj. Au prix que l on met dans nos montres ce n est pas normal😠,3,1,1,0,0,fr,Garmin Connect
Super appli👍,5,0,0,0,1,fr,Garmin Connect
"Facile à utiliser, conviviale",4,0,0,0,1,fr,Garmin Connect
Très complet l un des meilleurs,5,0,0,0,1,fr,Garmin Connect
"Problème avec mon Samsung A7 2019. Les notifications ne fonctionnent pas, l'application plante à chaque fois.",1,1,1,0,0,fr,Garmin Connect
Mettre le dénivelé sur la 735xt,4,0,0,1,0,fr,Garmin Connect
"Bonne application quand elle fonctionne. Mais la stabilité est atroce, déconnexions intempestives, impossible de communiquer avec le serveur, et j'en passe... Vraiment dommage car les produits Garmin sont de qualité. Mais si l'applicatif ne suit pas, ça perd une bonne partie de son intérêt. Je ne recommande pas Garmin à cause de ça.",2,34,1,0,0,fr,Garmin Connect
Très bonne application. Quelques soucis de connections ou notifications avec certains téléphones.,4,1,1,0,0,fr,Garmin Connect
De mieux en mieux ! Dommage que le partage sur Facebook par lien n'ajoute pas l'image du tableau de bord,5,0,0,1,0,fr,Garmin Connect
J'adore l'application ! J'ai toutes les stats que je veux et la synchronisation avec la montre est rapide ! Le seul défaut pour moi c'est le coté social qui est moins travaillé je trouve. Pour voir les activités de mes amis je dois chercher et c'est moins clair que Strava par exemple donc j'utilise Strava !,4,2,0,1,0,fr,Garmin Connect
"Gratuit et très complet, que demander de plus😊",5,0,0,0,1,fr,Garmin Connect
"Fonctionne très bien, l'application s'est bien améliorée avec les années.",5,28,0,0,1,fr,Garmin Connect
impossible de synchroniser sur mon Samsung j7,1,0,1,0,0,fr,Garmin Connect
Bug récurant permanent impossible à couplé,2,0,1,0,0,fr,Garmin Connect
"Bonjour depuis hier, ma montre n'arrive plus à se connecter à mon téléphone. J'ai eteinds la montre, mon portable, éteint /activé le Bluetooth et rien... Impossible de les connecté à nouveau... C'était simple avant, ça se faisait tous seul, est ce du à votre mise à jour ? Pouvez vous m'aider ? Merci",2,10,1,0,0,fr,Garmin Connect
"Interface pas super intuitif, mais les données essentielles y sont. Je l'utilise avec une vivoactive HR et J'en suis content :)",4,0,0,1,0,fr,Garmin Connect
"Depuis les 2 dernières mise à jour, plus d'alerte vocale des circuits, la synchronisation se fait mais difficilement, les minutes intensives ont disparues sur forerunner 235. À revoir",2,1,1,0,0,fr,Garmin Connect
La meilleure de toutes selon moi...,5,0,0,0,1,fr,Garmin Connect
"Contente, on peut rapidement voir les resultats des sorties, du sommeil.",5,0,0,0,1,fr,Garmin Connect
Appli tres complète,5,0,0,0,1,fr,Garmin Connect
Très bien !,5,0,0,0,1,fr,Garmin Connect
Super appli très complète qui regroupe toutes les infos utiles. Mon seul regret est qu'il n'y ai pas soit une appli a part entière pour la sortie de course a pied en elle même avec suivi du rythme cardiaque etc.. je suis obligé d'utiliser une autre appli mais du coup je ne peux récupérer mon rythme cardiaque sur cette dernière.. bref il manque pas grand chose pour que ce soit parfait. D'où les 4 étoiles et non 5..,5,5,0,1,0,fr,Garmin Connect
Très simple utilisation maïs doit être ouverte pour synchroniser avec addidas ou Strava,4,0,0,1,0,fr,Garmin Connect
top du top,5,0,0,0,1,fr,Garmin Connect
L'application ne garde pas en mémoire le couplage entre la montre et mon téléphone dès que la montre se déconnecte. Merci de corriger celà.,1,1,1,0,0,fr,Garmin Connect
"Simplement génial, incluant de nombreuses fonctions à interfaces multiples. Panoplie de données sur les activités effectuées. Facile et rapide à utiliser.",5,0,0,0,1,fr,Garmin Connect
Très motivante,5,0,0,0,1,fr,Garmin Connect
juste un regret il n'y a pas l'activité exercices renfo musculation ou gym,4,0,0,1,0,fr,Garmin Connect
"Très bonne appli, pas de bug. L'idéal pour conserver ses données d'entrainements",5,1,0,0,1,fr,Garmin Connect
Les activités cyclisme sont cumulées avec celles de la course à pied. L'affichage des km mensuel est faussé,5,1,1,0,0,fr,Garmin Connect
L'application fonctionne toujours bien avec mon Samsung,5,0,0,0,1,fr,Garmin Connect
Super appli,5,0,0,0,1,fr,Garmin Connect
"Bonne application, mais ne fonctionne pas avec un wiko la vivosmart Hr+ apparaît dans le téléphone, un code est donné, par la suite l'application garmin ne trouve rien. Pas de problème avec tablette Samsung, et portable Archos Diamond gamma.",3,2,1,0,0,fr,Garmin Connect
Impossible de coupler la montre vivoactive 4s sur Samsung Galaxy A10. Comment faire ?,2,0,1,0,0,fr,Garmin Connect
"J apprécie beaucoup cette appli ! Intuitif, simple et complète ! Bravo Garmin",5,0,0,0,1,fr,Garmin Connect
A quand un widget sommeil. De plus depuis la dernière mise a jour un gros soucis de serveur et plus de connexion entre la montre et l'application. Plus d'accès du tous a l'application connect,1,6,1,1,0,fr,Garmin Connect
"Super appli, complète, fiable et intuitive. Utilisée avec une montre garmin fenix 6",5,1,0,0,1,fr,Garmin Connect
Can pair vivosmart 3 and galaxy a3 2017. Enfin possible de coupler  vivosmart 3 et galaxy a3 2017,5,0,1,0,0,fr,Garmin Connect
"Garmin fonctionnait jusqu'à maintenant et depuis mi-novembre, impossible de synchroniser ma montre avec mon tel. L'appli me dit sans arrêt de mise à jour à faire et quand je clique sur l'avertissement, j'obtiens ""votre logiciel est à jour"". Voilà 1 mois que je galère...",3,1,1,0,0,fr,Garmin Connect
Impeccable,4,0,0,0,1,fr,Garmin Connect
J'apprécie énormément  la fonction qui me permet d'analyser mon sommeil.  C'est rassurant de  comprendre son fonctionnement  et de le réguler. Le podomètre et les objectifs de pas sont motivants.,5,0,0,0,1,fr,Garmin Connect
"Une montre connectée qui a de bons atouts. Notifications, sports... Juste un peu sceptique sur la mesure du sommeil, de grosses erreurs avec les périodes de réveil et je pense aussi avec le sommeil profond. Ou alors ça vient de mes nuits 🤔😉",5,0,1,0,0,fr,Garmin Connect
"Très bon produit et appli,",4,0,0,0,1,fr,Garmin Connect
Très satisfait de cette application pour mes sorties CAP et Vélo. Très bien faite.,4,0,0,0,1,fr,Garmin Connect
