data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
Superbe appli mise à part un manque de fond d'écran il y a 0 fond d'écran animé je suis déçu si vous en mettez plusieurs j'augmenterai bien évidemment ma note,3,0,0,1,0,fr,Huawei Health
"Soi disant compatible avec Android à partir de Android 4.4, je suis sur un Wiko Y81 et il est impossible de faire la mise à jour des appareils donc je ne peux pas connecter ma montre. Extrêmement déçu de ce mensonge et de leur prestation de la part de Huawei. J'espérais pouvoir trouver une solution à mon problème mais personne ne répond alors plus que déçu, dégouté",1,2,1,0,0,fr,Huawei Health
Super appli,5,0,0,0,1,fr,Huawei Health
Top,5,0,0,0,1,fr,Huawei Health
"Après mise à jour, plus rien ne fonctionne, et pire, la montre n'est plus prise en charge suite à une désinstallation et réinstallation. Pas brillant tout ça. Je vais aller chez samsung, m'ont l'air moins nazes.",1,73,1,0,0,fr,Huawei Health
Mise à jour inexistante pour connecter ma montre,1,0,1,0,0,fr,Huawei Health
Elle ne marche pas. Et j'ai une montre connectée de chez eux.... Nulissime,1,0,1,0,0,fr,Huawei Health
Simple et efficace,5,0,0,0,1,fr,Huawei Health
Application fiable et complète,5,0,0,0,1,fr,Huawei Health
Je n'arrive pas a me connecter a mon compte ! Quand je reçois le SMS de validation pour confirmé mon identité et que je le valide ca ne me connecte pas et ca me demande de refaire la même chose! Demander un autre SMS pour me connecter,1,2,1,0,0,fr,Huawei Health
"Décevant - à peine quelques mois d'utilisation, et on ne peut déjà plus changer l'affichage de l'écran.",3,0,1,0,0,fr,Huawei Health
L'application est top juste le gps qui n'est pas forcément très précis,5,0,1,0,0,fr,Huawei Health
"Ne fonctionne pas, vient de m'offrir la Huawei watch GT2, et je ne peux rien faire actuellement. L'application ne se lance même pas. La version de l'application à plus d' 1 an... J'ai trouvé par un autre moyen la dernière version de l'application.",1,0,1,0,0,fr,Huawei Health
"Très bien sauf qu'en connectant m'a montré honor band 4 à mon téléphone redmi Xiaomi l'activité vélo en exterieur n'apparaît pas alors que la même montre de ma mère qui ai par contre connecter a huawai la, ça apparait...",3,1,1,0,0,fr,Huawei Health
"Dommage de ne pas pouvoir créer ces propres exercices, exple : entraînement sport collectif, avec rythme cardiaque + nb de pas, en intérieur ou extérieur...",5,12,0,1,0,fr,Huawei Health
En attente de la compatibilité avec STRAVA,3,0,0,1,0,fr,Huawei Health
Belle,3,0,0,0,1,fr,Huawei Health
Bon technologie,3,0,0,0,1,fr,Huawei Health
Aimerait une connexion un peu plus fiable entre montre et smartphone. Manque la présence des messages SMS etc sur la montre,3,0,1,1,0,fr,Huawei Health
"Gros plantage: les services Huawei ne s'installent pas bien, et je n'ai plus accès à l'application. Corrigez rapidement svp!!!! Correction, ça remarche, le problème était du à un profil VPN pro qui bloquait tout. Nouveau problème : transférer les données dans Strava, complexe !",3,1,1,0,0,fr,Huawei Health
Très bonne application 👍,5,0,0,0,1,fr,Huawei Health
Sur band 6 des améliorations depuis mais je ne peux pas contrôler la musique du tout si l'appli n'est pas En plus d'être ouverte carrément a l'avant plan de mon téléphone. D'autre part je ne peux pas acheter de fond d'écran je clique sur le prix rien ne se passe. Heureusement que les tablettes et ordinateurs de la marque marche niquel car la après 2 mise à jour depuis le lancement de la band 6 c'est toujours pas ça.,4,15,1,0,0,fr,Huawei Health
"Génial. Superbe application. Il serait temps de faire une mise à jour avec d'autres cadrans avec des thèmes (GOF, Disney, star wars)",4,3,0,1,0,fr,Huawei Health
"Je recommande vivement, parce que c'est une très bonne application. Je n'est rien à reprocher, franchement top 👌",5,0,0,0,1,fr,Huawei Health
Ne sert à rien on ne peut pas avoir accès à l'historique,2,1,0,1,0,fr,Huawei Health
Très bien conçu et rapide.,5,0,0,0,1,fr,Huawei Health
Je n'ai plus le dénivelé de marqué,2,0,0,1,0,fr,Huawei Health
Bien pour l'instant juste une question comment faire pour le calendrier,4,0,0,1,0,fr,Huawei Health
Impossible de changer les cadrans via l'application,2,0,1,0,0,fr,Huawei Health
J'adore,5,0,0,0,1,fr,Huawei Health
"Plutôt complet a bien été amélioré et domage que l'on puisse pas modifié les objectifs de pas quotidien j'ai pas trouvé pour changer sa, sinon bien dans lanssemble avec Huawei watch GT2 .",5,1,0,1,0,fr,Huawei Health
"Très déçu, depuis la mise à jour, obligé de désinstaller puis réinstaller tous les 3 jours !!!!",2,0,1,0,0,fr,Huawei Health
Problème depuis que j'ai changé de téléphone.je ne reçois plus mes notifications .certaines fonctions ne marchent plus,2,0,1,0,0,fr,Huawei Health
Superbe application pour aide à une hygiène de vie,5,0,0,0,1,fr,Huawei Health
"Très bonne application, mais je mettrai 5 quand on pourra exporter les traces en GPX ! Autre souci concernant la montre, impossible d'utiliser les fonctionnalités boussole, appel, lampe etc quand on est en mode activité physique. Obligé d'arrêter l'enregistrement de l'activité. Par contre, bonne surprise sur la dernière mise à jour, l'obturateur à distance fonctionne avec mon Honor 9 sous EMUI 9.1.0 et Android 9, alors qu'il fallait avant avoir EMUI 10...",2,0,0,1,0,fr,Huawei Health
Super Envoyé depuis mon mobile,5,0,0,0,1,fr,Huawei Health
"Bracelet huawei band 4 incompatible, mise à jour de la liste impossible car serveur bug",1,1,1,0,0,fr,Huawei Health
"Super appli, simple, Claire, complète pour les montres connectées Huawei (ou Honor), les balances connectées Huawei. Suivi des entraînements très bien fait.",5,0,0,0,1,fr,Huawei Health
Good app,5,0,0,0,1,fr,Huawei Health
Super,5,0,0,0,1,fr,Huawei Health
L'export des données (vers Strava ou simplement . GPX) est impossible. Sinon correcte,3,0,0,1,0,fr,Huawei Health
Utilisateur novicea a l utilisation de cette montre mais volontaire maigres mes 70 ans,4,0,0,0,1,fr,Huawei Health
Impossible à ouvrir depuis hier soir....,1,1,1,0,0,fr,Huawei Health
Franchement cette application est super bien,5,0,0,0,1,fr,Huawei Health
"Affligeante de pauvreté par rapport aux applications des constructeurs concurrents : impossible de faire autre chose que de courir, ne gère aucune autre activité sportive, pas plus que la nourriture ou le sommeil... Et Samsung Health a tout l'air d'être bloquée sur les smartphones huawei...",2,3,0,1,0,fr,Huawei Health
Depuis la derniere mise a jour android de mon tel les deux app ne fonctionne plus health et huawei service j esper qu il vont vite corriger sa,2,0,1,0,0,fr,Huawei Health
Not Orking since last update of my band 3 pro.,2,2,1,0,0,fr,Huawei Health
No watch faces with my huawei p30 pro!!!but in other mobiles i can see watch faces!!!so strange..someone has the solution please ??!!,1,0,1,0,0,fr,Huawei Health
"La dernière mise à jour de l'application, est très jolie et pratique, mais elle a supprimé toutes mes données 😓 Je ne sais pas comment je peux les récupérer.",3,0,1,0,0,fr,Huawei Health
Tres satisfaite waw waw,5,0,0,0,1,fr,Huawei Health
Dommage qu il parle pas en francais,3,0,0,1,0,fr,Huawei Health
Parfait,5,0,0,0,1,fr,Huawei Health
"Gros bug , l'application se ferme au bout de 10 secondes , je ne peux pas l'utiliser",1,1,1,0,0,fr,Huawei Health
Bonjour j ai la montre Huawei 3 pro je l ai programmé je n ai pas le rythme cardiaque j ai la casse mais rien d affiché et la casse stress me dit de mettre un appareil pris en charge quelqu'un peu m aidé merci,3,0,1,0,0,fr,Huawei Health
Impossible d'actualiser la lister des montres connectées et donc de trouver la montre FitWatch New. Produit inutilisable,1,1,1,0,0,fr,Huawei Health
Déçu reçu incompatible avec mon note 10 plus Samsung j'ai trouvé la solution problème il faut aller sur le site directement de Huawei à télécharger l'application Galerie ensuite télécharger l'application Service Mobile 4 0 0 et ensuite cette application fonctionnera ça a pour but de prélève un max d'informations code téléphone mail des vrais petit espion.,1,1,1,0,0,fr,Huawei Health
"Cela est une super application compète concernant le suivie d'activité, le sport, le sommeil. Cependant depuis plusieurs jours, si nous n'effectuons pas une actualisation manuelle, nous perdons nos données de suivie du sommeil. Je trouve regrettable que cela ne se fasse pas automatiquement.",3,3,1,0,0,fr,Huawei Health
"Très décevant, je n'ai plus accès au cadran depuis la mise à jour !! Pouvez-vous remédier à ça ? Merci.",1,0,1,0,0,fr,Huawei Health
Une excellente application,5,0,0,0,1,fr,Huawei Health
Pas à jour.,1,0,0,0,1,fr,Huawei Health
"On continue de recevoir notifications sur gt2e même si mode DND est activé sur téléphone, illogique! Il faut donc programmer un autre mode DND sur montre, mais dans ce cas la fonctionnalité de lever la main pour afficher l'heure se désactive ! J'ai donc désactivé carrément les notifications, mais même dans ce cas les notifications d'appel ne se désactivent pas sur la montre elle continue à vibrer si appel! J'ai donc désactivé vibreur mais dans ce cas la montre ne vibre pas lors d'une alarme ?!",1,1,0,1,0,fr,Huawei Health
Excellente appli,5,0,0,0,1,fr,Huawei Health
"J ai recu ma montre Huawei watch fit ce jour avec la balance connectée scale 3 Ok soucis pour appairer la montre par contre la balance n est pas proposée donc aucune connexion est possible Quel dommage, vivement la mise à jour avec les dernières balances connectées pour enfin l utiliser",4,0,1,0,0,fr,Huawei Health
Application simple et pratique,4,0,0,0,1,fr,Huawei Health
Nul,1,0,0,0,1,fr,Huawei Health
Génial!!!,5,0,0,0,1,fr,Huawei Health
Bonne application,5,0,0,0,1,fr,Huawei Health
"Distance inexacte, s'éteint en milieu de parcours",1,1,1,0,0,fr,Huawei Health
"Bonne appli. Il manque quand même quelques activités. Rajouter une activité de musculation serait pas mal, ou la possibilité de créer soit même une activité. Le fait de modifié les détails après une activité serait bien aussi, je suis utilisateur de la huawei band 3 pro et je ne peux pas rajouté la distance ou la vitesse moyenne lors d'une séance de vélo d'intérieur par exemple. Avec certaines modifications cette appli pourrait avoir 5 étoiles 😉",3,55,0,1,0,fr,Huawei Health
Je n'arrive plus à avoir les différents cadrans. La page reste blanche. Que se passe t'il ? Merci,3,2,1,0,0,fr,Huawei Health
Super application pour ces appareils honor/huawei connectés. Je le recommande.,5,0,0,0,1,fr,Huawei Health
"Bonjour, Il est impossible d'installer l'application sur le Honor 50. Pourriez-vous remédier à ce problème ? Merci.",1,1,1,0,0,fr,Huawei Health
"Impossible de connecter à Google Fit, très décevant pour le suivi d'activité. Google et Huawei devraient se mettre d'accord sur les paramètres de sécurité afin d'améliorer l'expérience utilisateurs.",2,0,1,0,0,fr,Huawei Health
"Impossible de connecter la montre Huawei watch fit B88. L'application refuse de mettre à jour la liste des montres connectées ! Du coup, impossible d'apairer la montre ! Si quelqu'un pouvait m'aider avant que je la ramène où je l'ai achetée...",1,0,1,0,0,fr,Huawei Health
Très bon,4,0,0,0,1,fr,Huawei Health
Très bonne application fonctionne parfaitement avec mon huawei P30 lite,5,1,0,0,1,fr,Huawei Health
Bonne application gratuite et facile d'usage,4,0,0,0,1,fr,Huawei Health
On ne peut plus accéder au cadran,1,1,1,0,0,fr,Huawei Health
Bonne et très utile Application,5,0,0,0,1,fr,Huawei Health
Bonne application dans l'ensemble. Il arrive quelques fois que la synchronisation soir un peut laborieuse....mais rien de grave. Mises à jour régulières et belles variétés d'écrans,4,0,1,0,0,fr,Huawei Health
Mes entraînements ne s'enregistrent plus donc je n'ai plus d'historique et aucune mise à jour pour régler ce problème.,1,0,1,0,0,fr,Huawei Health
"depuis la mise à jour, il n'y a plus les sessions d'entraînements recommandées et ça manque cruellement",4,0,0,1,0,fr,Huawei Health
"Parmis toutes les montre que j'ai ,C'est une belle montre connecté et performante je vous la recommande 👍🙂",5,0,0,0,1,fr,Huawei Health
"Nécessiterait de pouvoir se connecter à beaucoup plus d'applications tierces afin de pouvoir synthétiser les différentes informations (poids, entraînements,...)",3,0,0,1,0,fr,Huawei Health
ok,5,0,0,0,1,fr,Huawei Health
Je m'en sers à chaque sortie. Facile d'utilisation.,5,0,0,0,1,fr,Huawei Health
"L'appli mériterait une petite mise à jour. J'ai acheté une watch huawei et je l'ai connectée à l'appli. Le premier jour tout fonctionnait très bien. Les jours suivant le compteur de pas s'est bloqué à 10024 pas. Même le matin au réveil. Pas de remise à zéro dans la nuit. J'ai compris que le problème venait du portable, pas de la montre. Dommage de ne pas avoir la possibilité de choisir entre le compteur de la montre ou celui du téléphone en cas de problème. Surtout que l'option existait avant.",3,87,1,0,0,fr,Huawei Health
L application ne se télécharge pas sachant que j en et besoin pour ma montre connecté ces très désagréable,1,0,1,0,0,fr,Huawei Health
"Pareil que les autres, ne fonctionne plus, demande Huawei Mobile Service 4. Avoir un Honor Band ne veut pas dire qu'on a un smartphone Huawei. Pour moi, un bracelet = une app, pas 2.",1,0,0,1,0,fr,Huawei Health
"Manque la personnalisation des données lors de l'exercice (vitesse en km/h, changement des indicateurs...)",4,2,0,1,0,fr,Huawei Health
Très bon,4,0,0,0,1,fr,Huawei Health
L'application marchait bien mais depuis quelques jours le comptage des pas  ne se fait plus en temps réel et intervient de manière aléatoire.,3,0,1,0,0,fr,Huawei Health
Très bonne application.,5,0,0,0,1,fr,Huawei Health
"M'a été offert à Noël. Bon fonctionnement jusque fin annee 2019. Depuis bug sur le sommeil. Après mise à jour, cela recommence depuis quelques jours. Mise à jour faite. Montre et telephone redémarres plusieurs fois. Grosse déception pour moi mais aussi pour la personne qui me l'a offerte. Nos sommes juillet 2020, depuis le 30 juin inclus, le problème du sommeil recommence de nouveau. C.est lassant car rien n.est corrigé. Il faut sans arrêt etre à l'affût et réclamé.",1,3,1,0,0,fr,Huawei Health
Le calcul des km parcourus n'est pas fait correctement sur cette application (+montre connectée),3,0,1,0,0,fr,Huawei Health
Pas en français,1,0,0,1,0,fr,Huawei Health
Fonctionne parfaitement avec ma Huawei gt2 et mon smartphone Xiaomi mi 9t. Après un soucis pour recevoir les notifications il m'a suffit d'un appel a Huawei pour tout régler.,5,0,0,0,1,fr,Huawei Health
Super😁,5,0,0,0,1,fr,Huawei Health
Montre pas fiable niveau temps gps et cardiaque!!,2,0,1,0,0,fr,Huawei Health
Ne s'ouvre pas !,1,1,1,0,0,fr,Huawei Health
Excellente application. Top.,5,0,0,0,1,fr,Huawei Health
Cela ma beaucoup aider,5,0,0,0,1,fr,Huawei Health
Mise à jour indisponible sur le playstore et celle du site ne fonctionne pas sur mon téléphone...,2,0,1,0,0,fr,Huawei Health
"Ça fonctionne, compteur des marchés est correct mais le compteur de temps inactif depuis mise à jour.",3,0,1,0,0,fr,Huawei Health
"Super pratique, je ne peux plus m'en passer.",5,0,0,0,1,fr,Huawei Health
Très déçu connection impossible entre Samsung Galaxy s7 edge et bracelet huawei band 4 pro-450 le bracelet n'est même pas visible et mise à jour impossible il me dit de vérifier ma connexion que je sois connecté en 4G ou en wifi bref passez votre chemin c'est de la piètre qualité une grosse arnaque,1,1,1,0,0,fr,Huawei Health
Pas mal je trouve. Simple mais bien,4,0,0,0,1,fr,Huawei Health
"Gros problèmes avec l'application, impossible depuis quelques temps d'accéder aux cadrans montre.... Espérons que ça s'arrangera",1,0,1,0,0,fr,Huawei Health
Perte d'informations régulières si la montre n'est pas synchronisee tous les jours avec l'application,1,0,1,0,0,fr,Huawei Health
Une appli qui m accompagne tous les jours a mes activités sportives,5,2,0,0,1,fr,Huawei Health
Très bien pour les travailleurs qui marchent beaucoup.... pensais pas faire autant de pas dans la journée. Je conseil,5,0,0,0,1,fr,Huawei Health
bien mais dommage que l'elevation n'est pas pris en compte sans objet style montre,4,0,0,1,0,fr,Huawei Health
Elle est juste bien !,3,0,0,0,1,fr,Huawei Health
Vraiment super cet appli je recommande,5,0,0,0,1,fr,Huawei Health
Nul,1,0,0,0,1,fr,Huawei Health
Sua coche 🧡,5,0,0,0,1,fr,Huawei Health
Application tres pratique,5,0,0,0,1,fr,Huawei Health
Pas ce que je recherche dans ce domaine....,3,0,0,0,1,fr,Huawei Health
"Un peu déçue par l'appli, pas assez personnalisable (on ne peut pas modifier les noms des entrées...). Je souhaiterais également avoir plus de détails et de configurations avec les calories brûlées notamment, que ça tienne compte du métabolisme de base en plus... Pas mal quand on pratique le running ou la marche, je trouve un peu pauvre concernant la pratique du crossfit, hiit, musculation, sachant qu'on ne peut rien ajouter ou modifier 😕. Dommage je suis très contente de la montre elle même.",3,15,0,1,0,fr,Huawei Health
"Impossible de se connecter au compte Huawei, l'application plante !!",1,0,1,0,0,fr,Huawei Health
"Synchronisation impossible depuis plusieurs jours. Désinstallation/Réinstallation resynchronisation, mais rien n'y fait !",1,8,1,0,0,fr,Huawei Health
Je ne comprends pas pourquoi on ne peut créer des playlists que par ordre alphabétique impossible de choisir l'emplacement des chansons c'est complètement ahurissant...!!!! Si j'avais su ça jamais j'aurai acheté la watch gt 2,1,0,0,1,0,fr,Huawei Health
"Très bonne appli je l'utilise depuis quelques mois maintenant et j'en suis satisfaite car elle est bien détaillée, précise, d'autant plus que j'ai la montre connectée. Je ne mets pas 5 étoiles car il manque la partie alimentation et comptage de calories intégrés. A part ça je recommande.",4,0,0,1,0,fr,Huawei Health
"De mal en pis, après un gros bug fin décembre avec mon smartphone Huawei ne fonctionne pas sur les smartphones autres que les Huawei ce qui rend les bracelets obsolètes. Demande d'installer Huawei Mobile Services qui bugue avec le message d'erreur : Huawei Mobile Service s'arrête systématiquement. Mon bracelet Huawei Band 3 pro n'est plus qu'une simple montre. Inadmissible !",1,10,1,0,0,fr,Huawei Health
super thank you,5,0,0,0,1,fr,Huawei Health
Très bonne application,5,0,0,0,1,fr,Huawei Health
"Le suivi du sommeil ne fonctionnait plus depuis le passage à l'année 2020. Le bug a été corrigé rapidement via une mise à jour, merci pour votre réactivité.",5,1,1,0,0,fr,Huawei Health
Bien j aime,4,0,0,0,1,fr,Huawei Health
"Je viens d'avoir la Huawei Watch GT 2 et impossible d'ouvrir la ""boutique"" de cadrans dans l'application, j'ai une page blanche. Comment résoudre ce problème ?",4,1,1,0,0,fr,Huawei Health
"On m'a offert une belle GT2 à Noël. Tout allait bien jusqu'à mi-février et cette MàJ qui impose une autre appli que je n'ai pas sur mon Samsung. Celle-ci semble même ne pas être dispo sur les canaux officiels de Huawei. Ce n'est pas correcte. Edit: la montre n'a pas fait le changement d'heure !!! Il vous faut rectifier le tir, et vite SVP!! Peut-être en réactivant la version précédente, en attendant qu' une autre appli/version nous soit réellement mise à dispo !! 😡",1,4,1,0,0,fr,Huawei Health
Bonne application pour mamie sportive.,5,0,0,0,1,fr,Huawei Health
La meilleure des toutes les applications odomètres,5,0,0,0,1,fr,Huawei Health
Pratique et complet. Très bon produit,5,0,0,0,1,fr,Huawei Health
Love it,5,0,0,0,1,fr,Huawei Health
Erreur lors de l'installation des cadrans de la montre,4,0,1,0,0,fr,Huawei Health
Simple et efficace. Depuis Aout 2021 je n'ai plus les photos prises sur le parcours et insérées dans le suivi dynamique ? cela à très bien marché avant mais avant quoi ? Montre huawei Band4 Pro et mobile Mate20 Pro,5,0,1,1,0,fr,Huawei Health
"Bonjour depuis la mise à jour de l'application je ne peux plus accéder à mon historique d'exercices j'ai accès à toutes les autres fonctions ( coeur, sommeil, poids, stresse et SPO2 ! Merci de régler le problème!",3,0,1,0,0,fr,Huawei Health
serait-il possible que l’application Huawei Health comptabilise les marches (escalier)?,4,0,0,1,0,fr,Huawei Health
Bug au 1 janvier 2020 ! Enregistre bien le temps et les phases de sommeil sur mon bracelet mais ne transmet rien à l'application !!,3,0,1,0,0,fr,Huawei Health
"Cette application est superbe sauf que depuis quelques semaines, l'application me compte des milliers de pas qui ne sont pas réalisés. Par exemple, ce matin au réveil, elle me comptait 80 000 pas alors que j'étais toujours couché ??? Peut-on voir ce bug au plus vite Sinon pour le reste, cette application est correcte",4,0,1,0,0,fr,Huawei Health
An,5,0,0,0,1,fr,Huawei Health
"Fluide et utile, l'application donne l'essentiel. Depuis 2 mois, il est proposé de nombreux cadrans gratuits et payants qui sont mis à jour régulièrement. La synchronisation avec la montre est rapide et les renseignements fournis sont rudimentaires, mais en avoir plus rendrait l'ensemble moins pratique.",5,6,0,0,1,fr,Huawei Health
Super j'ai eu également une autre marque....bit ben ce model pro est parfait,5,0,0,0,1,fr,Huawei Health
"J'aime l'application en général, mais le compteur de minutes d'activation ne fonctionne pas, je suis toujours à 0 minutes... Comment faire pour l'activer? Il serait super d'avoir des rappels fréquemment dans la journée pour motiver l'activation ainsi que des rappels que l'atteinte des objectifs de pas est à tant de % et qu'il faudrait si mettre (motivateur). Un compteur de consommation d'eau!?",2,0,1,1,0,fr,Huawei Health
"Bonjour, l'application très bien montre honor bande 6 reconnu tout suite affichage clair mais quand on connecte une balance Huawei Scala 3 dans l'application les explications pas très clair",4,0,0,1,0,fr,Huawei Health
👍🏼✔️,5,0,0,0,1,fr,Huawei Health
"Pas évident pour le début, mais intéressant...",4,0,0,0,1,fr,Huawei Health
👍,5,0,0,0,1,fr,Huawei Health
Parfait,5,0,0,0,1,fr,Huawei Health
"Dommage, on ne peut pas faire agenda avec l'alarme qui ne comporte pas de date.",3,0,0,1,0,fr,Huawei Health
"Pourquoi la durée n'apparaît pas ? Il est bien noté ""min"", mais le compteur reste à zéro ?",2,0,1,0,0,fr,Huawei Health
"Dernière mise à jour bug,",1,0,1,0,0,fr,Huawei Health
"Ne fonctionne plus, la montre marche à merveille, malheureusement depuis le 22 mai impossible d'avoir ma graduation cardiaque, les autres jours restent vide, de même pour les pas qui sont à jour sur la montre mais pas sur l'application.. Je pense remettre mon autre montre connectée le temps que ça ce règle....",1,5,1,0,0,fr,Huawei Health
C'est une nécessité extrêmement importante pour les personnes sportives,4,0,0,0,1,fr,Huawei Health
Impossible d'accéder aux cadrans depuis la maj. Un peu casse pied,2,1,1,0,0,fr,Huawei Health
Je ne peux pas faire les mises à jour Donc utiliser ma montre connectée,3,1,1,0,0,fr,Huawei Health
C tro top,5,0,0,0,1,fr,Huawei Health
Obligé de donner mon numéro de téléphone et mon email pour utiliser une montre???? Et la vie privée tu connais?,1,0,0,1,0,fr,Huawei Health
Excellent,4,0,0,0,1,fr,Huawei Health
Obligé de garder l application ouverte pour avoir les notifications sur la montre Honor watch GS pro et pas de commande photo sur la montre sur le Xiaomi black shark 3 ....,3,0,0,1,0,fr,Huawei Health
Super application après mise à jour et synchronisation avec la montre.,5,0,0,0,1,fr,Huawei Health
comme beaucoup de monde je trouve que c'est une bonne application mais la voix uniquement en anglais me dérange du coup j'en cherche une autre.,4,0,0,1,0,fr,Huawei Health
l'app en soit est OK mais la synchronisation avec Google fit ne marche pas correctement du coup je manque des challenges de mon assurance maladie et perds des points inutilement. les rappels pour faire de l'activité ne se sont jamais enclenchés mais ils auraient du. bref il reste des choses a améliorer,3,0,1,1,0,fr,Huawei Health
Les minutes ne sont pas comptées...,1,0,1,0,0,fr,Huawei Health
Fonctionne pas sous android 10,1,0,1,0,0,fr,Huawei Health
J'adore,5,0,0,0,1,fr,Huawei Health
Bug +++depuis quelques temps et toujours impossible de connecter l'honor band 5 😕,1,2,1,0,0,fr,Huawei Health
Super,5,0,0,0,1,fr,Huawei Health
Tb,5,0,0,0,1,fr,Huawei Health
Je débute mais je trouve ça super cool,5,0,0,0,1,fr,Huawei Health
"Bonne application avec des informations intéressantes, mais un bug nécessite de forcer l'arrêt de l'application et de l'ouvrir à nouveau pour pouvoir connecter un bracelet d'activité (Huawei Band 4 Pro)",3,0,1,0,0,fr,Huawei Health
"Ce serait bien qu'on puisse ajouter des programmes d'exercices d'abdo, squat, etc..",4,0,0,1,0,fr,Huawei Health
je n'arrive pas à recevoir mon code pour m'inscrire !!!!!,1,0,1,0,0,fr,Huawei Health
Impeccable,5,0,0,0,1,fr,Huawei Health
Je ne sais pas comment prendre le rythme cardiaque. Rien ne s'inscrit.,1,1,1,0,0,fr,Huawei Health
Application plante tout le temps.Il faut a chaque fois redémarrer la montre et le gsm.Pénible a la longue.Communication avec la GT2 laborieux.Vite une mise a jour efficasse!,1,0,1,0,0,fr,Huawei Health
meilleur apk pourquoi ne pas ajouter le nombre de calories brulés en utilisant la corde a sauter,5,0,0,1,0,fr,Huawei Health
App installée sur 2 appareils sous Android 11. Mise à jour de la liste des appareils (bracelet connecté honor bande 6) impossible (message d'erreur - connexion réseau) donc bracelet inutilisable car association impossible ! Veuillez apporter vite une solution... merci,1,3,1,0,0,fr,Huawei Health
"Bonne application qui fonctionne bien, par compte je suis sur un HTC U11 et j'ai plus de la moitié de celle-ci est en japonais, une idée pour résoudre le problème 😁",3,0,1,0,0,fr,Huawei Health
Très bonne apliquation pour le running,5,0,0,0,1,fr,Huawei Health
Superbe appli. Me sert tant pour la marche que pour juger la qualité de mon sommeil étant accouplée à ma montre connectée .,5,0,0,0,1,fr,Huawei Health
Après plus d'un mois d'utilisation (p20 lite) je me rends compte que  l'application n'est pas reliée à mon Huawei ID donc aucune médaille aucune  statistique juste un compteur de pas énergivore qui ne sert à rien... J'ai  beau réinstaller l'application vider les caches et configurer les  autorisations rien n'y fait. Bref 0/10 et aucun support.,1,3,1,0,0,fr,Huawei Health
"Depuis la dernière mise à jour, je ne reçois pas toutes les notifications pour les sms.",1,0,1,0,0,fr,Huawei Health
Je ne peux pas connecter ma montre ça ne me met pas le pop up pour l'appairer merci de m'aider,2,0,1,0,0,fr,Huawei Health
Excellente application !,5,0,0,0,1,fr,Huawei Health
N'arrive pas a changer les cadrans et à mettre à jour dans l'application comme le dit D G,4,0,1,0,0,fr,Huawei Health
Trop content,4,0,0,0,1,fr,Huawei Health
Application qui ne fonctionne pas. Impossible de connecter m'a montre et d accéder aux services,1,0,1,0,0,fr,Huawei Health
Le fonctionnent est correct avec mon Honor 6X.,5,0,0,0,1,fr,Huawei Health
"Plus de suivis gps et cela depuis un bon moment aucunes mise à jour satisfaisante qui réglerait le problème, très déçu",2,0,1,0,0,fr,Huawei Health
Manque le dénivelé positif négatif pour la course.,5,0,0,1,0,fr,Huawei Health
Que des problèmes de déconnections.,1,0,1,0,0,fr,Huawei Health
Pendant les exercices comment mettre les commentaires vocaux en français svp ?,3,0,0,1,0,fr,Huawei Health
Je suis un peu déçue car on ne peut pas enregistrer son alimentation comme samsung health. Auriez-vous une application compatible pour voir l'évolution alimentaire avec déduction des exercices type myfitness pal car cette dernière n'est pas compatible. Ce qui est bien dommage car elle est compatible avec pleins d'autres concurrents.,2,1,0,1,0,fr,Huawei Health
Excellent,5,0,0,0,1,fr,Huawei Health
J'ai réussi a ouvrir l'application et maintenant message d'erreur....Huawei a besoin de HMS core 4.0.0 ou ultérieure pour fonctionner correctement.....pouvez vous faire le nécessaire,1,14,1,0,0,fr,Huawei Health
Je suis dans la même position que Vanessa AUBERT. Je vous en prie faites vite pour résoudre ce problème. C'était si bien avant cette mise à jour. Vous ne pouvez pas revenir en arrière ?,1,0,1,0,0,fr,Huawei Health
J'adore,5,0,0,0,1,fr,Huawei Health
Fonctionne très mal La montre ce deconnecte a chaque fois il faut que je laisse l'appli ouverte a chaque fois sur mon Xiaomi 11t 5g,2,0,1,0,0,fr,Huawei Health
Ne fonctionne pas avec la montre Huawei,2,0,1,0,0,fr,Huawei Health
"Depuis 1 semaine, impossible d'utiliser l'application, elle n'enregistre  plus mes pas, mes courses, rien. J'ai rebooté l'application, desinstallé,  réinstallé, rien n'y fait. Donc c'était bien jusqu'à ce que ça plante  totalement... Autre point noir, la fonction élévation ne fonctionne jamais.",2,1,1,0,0,fr,Huawei Health
La mise à jour depuis le début janvier ne donne pas l'analyse du sommeil et ce malgré les installations et mise à jour,1,1,1,0,0,fr,Huawei Health
Cool!,5,0,0,0,1,fr,Huawei Health
Il manque juste le suivi de la course en français !!!,3,0,0,1,0,fr,Huawei Health
"Application super, juste une étoile en moins car j'aurais aimé que le vocal soit en français, et que, par exemple, pour chaque changement de rythme de course, la montre vibre.",4,0,0,1,0,fr,Huawei Health
"Cette application est bien mais pour moi un des défauts, c'est qu'il n'est pas possible d'enregistrer un entraînement autre que des cours (ex: machine de musculation, sport de combat, etc.) De plus, il serait cool d'avoir un liens réel avec l'application fitify (enregistrement automatique des entraînements)",3,18,0,1,0,fr,Huawei Health
Ne fonctionne pas,1,0,1,0,0,fr,Huawei Health
