data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
bien,5,0,0,0,1,fr,Samsung Health
toooooooooop,5,0,0,0,1,fr,Samsung Health
"J'ai commencer a utilisé shealth avec mon s4 et a ma grandre surprise , l'application et de moins précise , pas du tout intuitif , manque d'information , connecter avec ma gears s3 je n'ai pas la vitesse en km/h 3n vélo mais quand je marche ca fonctionne , fait des effort Samsung , car je trouve l'application de moins en moins pratique",3,0,0,1,0,fr,Samsung Health
"Bonjour,  J'utilise Samsung Health et une montre gear fit 2 pour mes sessions de course à pied. J'apprécie cette application cependant il y a pour moi certains bugs et fonctionnalités manquantes pour que ce soit un outil à la hauteur de la concurrence : 1/ Graphique complètement erroné, exemple sur ma dernière session ou j'ai une vitesse moyenne de 13,2km/h (10km pour 45min) et le graphique de vitesse ne dépasse pas les 12km/h, idem pour le rythme cardiaque qui est un tracé plat tout le long de la course même si je fais un fractionné. 2/ Il existe beaucoup d'entrainement prédéfinis en terme de rythme, distance cible,  etc.. mais aucun moyen de se créer ses propres entraînements, pourquoi? Aucun entrainement prédéfini ne correspond à mon allure de course, je pensais que les entraînements évolueraient en fonction de mes résultats enregistrés mais en réalité non. 3/ Sur ma gear fit 2, lorsque je suis en course le rythme et la vitesse instantané sont toujours faux, exemple avec 1km, le rythme affiché fluctue entre 5:20 et 6:40 au long de la course, pour finalement m'annoncer 4:30 au premier guide intervalle.  Merci d'avance de corriger ces erreurs dans la prochaine version.",3,0,1,1,0,fr,Samsung Health
"Franchement depuis la dernière mise à jour c'est devenu 1 application completement inutile. Les pas ne s'affichent plus, le suivi du poids non plus etc. Enfait quasiment rien ne fonctionne correctement",1,5,1,0,0,fr,Samsung Health
Impossible de l ouvrir cause téléphone rooté. Ce n est pas le cas pourtant. Vite une mise à jour svp,2,5,1,0,0,fr,Samsung Health
"Depuis la dernière mise à jour, impossible de synchroniser mon compte... En plus, perte de données pendant une activité (course à pied), 3,1 km au lieu de 8,1 effectués... C'est ça vos corrections de bugs ? Désinstallation après 4 ans d'utilisation, et une infinie patience pour vos mises à jour qui non seulement n'apportent rien, mais font planter l'application. Vive Garmin !",1,0,1,0,0,fr,Samsung Health
Bonne application qui se synchronise bien avec la Samsung gear fit 2 pro Mais je suis très déçue par le nouveau format du suivi du sommeil. Cest très moche et on ne se rend plus compte de rien. L'ancienne version était très claire pourquoi l'avoir changée ?,3,14,0,1,0,fr,Samsung Health
Très pratique et précis,4,0,0,0,1,fr,Samsung Health
"Impossible de se connecter à l application après redémarrage de nos 2 téléphones et réinstallation de l appli. Après s être logué, l appli charge encore et encore mais ne s ouvre jamais..... C est super embêtant... On a également changé nos mdp et rien n y fait..",1,1,1,0,0,fr,Samsung Health
Bien,5,0,0,0,1,fr,Samsung Health
encourageant,5,0,0,0,1,fr,Samsung Health
Compteurs farfelus qui ne correspondent pas à la montre connectée malgré synchronisation continue,1,0,1,0,0,fr,Samsung Health
"Très satisfait de cette application, elle m'aide bcp à faire du sport.",5,0,0,0,1,fr,Samsung Health
"C'est dommage, et très dommage, d'avoir supprimé, sur la montre, et sur le portable La gestion du poids entre + calorie / - calorie,c'était une bonne idée pour son régime et calorie supérieur où inférieur Je comprends pas??????",4,3,0,1,0,fr,Samsung Health
Ça marche pas,4,0,1,0,0,fr,Samsung Health
super bien....!! motivant pour se bouger. se ballader... lorsqu'on se donne des objectifs de nombre de pas. moi 10000 ..la montre stimule ... c'est top.,5,0,0,0,1,fr,Samsung Health
Good,5,0,0,0,1,fr,Samsung Health
"Pas mal, mais toujours trop de bugs pour une application faite par une aussi grosse boîte. Suite à une mise à jour on ne peut plus du tout se connecter, il faut installer une ancienne version, se connecter et mettre à jour... (Avant on pouvait contourner l'écran de login qui ne marche pas)",1,2,1,0,0,fr,Samsung Health
La dernière version ne permet plus de mesurer le rythme cardiaque. J'ai dû télécharger une autre application et reporter la donnée dans les données personnelles de Samsung,3,0,0,1,0,fr,Samsung Health
ne marche pas sur A7 2018 android 9,5,1,1,0,0,fr,Samsung Health
Application superbe,5,0,0,0,1,fr,Samsung Health
Impossible de désinstaller,1,0,1,0,0,fr,Samsung Health
Ne fonctionne pas sur mon téléphone Samsung j4+ Reçois un message accès refusé,1,0,1,0,0,fr,Samsung Health
"Nouvelle mise à jour et toujours aussi exigeante en terme de d'autorisations. Je désinstalle définitivement. Obligé d'autoriser l'accès au téléphone, sinon je reste bloqué sur l'écran d'accueil. À corriger rapidement. Exigence inadmissible de mon point de vue. Samsung, vous savez ce qu'il vous reste à faire !!!!!",1,254,0,1,0,fr,Samsung Health
Super,5,0,0,0,1,fr,Samsung Health
Appli pratique et ludique. Incite à maintenir une activité physique régulière.,4,0,0,0,1,fr,Samsung Health
"Très déçu de la dernière mise à jour, ou l'on passe d'une application efficace et simple d'utilisation à quelque chose de moche et peu intuitif",1,5,0,0,1,fr,Samsung Health
Ne fonctionne plus même en acceptant tout ! Dommage : avant la mise à jour très bien,1,0,1,0,0,fr,Samsung Health
Super cool !!!,5,0,0,0,1,fr,Samsung Health
Manque le trajet du parcour sous forme de maps,3,1,0,1,0,fr,Samsung Health
Merci sa fait une Structure aux modes de vie Et des objectifs.,5,0,0,0,1,fr,Samsung Health
"Excellente appli. Pour le moment, je n'ai aucun des problèmes mentionnés par d'autres.",5,0,0,0,1,fr,Samsung Health
Montre samsung oblige bonne apli je conseil,4,0,0,0,1,fr,Samsung Health
Très professionnel,5,0,0,0,1,fr,Samsung Health
Dommage que vous avez enlever les récapitulatif mensuel pour le poids j'ai pas du tout les récapitulatif hebdomadaire 😢,4,0,0,1,0,fr,Samsung Health
j'adore,5,0,0,0,1,fr,Samsung Health
Bien supérieur a Google Fit. Fonctionne même si l'on ne possède pas un mobile de la marque.,5,0,0,0,1,fr,Samsung Health
C super sympa j adore,5,0,0,0,1,fr,Samsung Health
NUL la mise à jour nous a enlevé les minutes d'activité : nous n'avons plus le suivi d'activité qui prend en compte les pas au quotidien. Rendez nous le temps de notre mobilité.,1,0,0,1,0,fr,Samsung Health
Tres sympa :) on en fait des kilomètres avec haha,5,0,0,0,1,fr,Samsung Health
"Ne fonctionne pas sur honor 20. L'application reste bloqué au tout début, elle charge à l'infini juste après la connexion au compte samsung. Je suis vraiment déçue.",1,0,1,0,0,fr,Samsung Health
Comment peut on faire pour récupérer l'ancienne version ? La.maj est une vraie catastrophe...,3,1,0,1,0,fr,Samsung Health
"Appli complète, rien a redire.",4,0,0,0,1,fr,Samsung Health
le nombre de pas ne correspond pas avec le nombre de km,2,0,1,0,0,fr,Samsung Health
"12/2018 Geolocalisation obligatoire, samsung fait du big data. Si je n'ai pas envie ? Je la revends ! 08 2018 Vraiment pénible de ne pas pouvoir modifier le nombre de km ou le temps réalisés. Par exemple mon compteur vélo est plus précis que le gps du téléphone ou de la montre, et je suis obligé de supprimer l'entrainement pour en créer un nouveau avec le bon nombre de km et le temps. Et toujours pas de possibilité d'export de la trace gps ou au moins de revoir le tracé après l'entraînement.",1,30,0,1,0,fr,Samsung Health
Tip top,5,0,0,0,1,fr,Samsung Health
Très bonne application de suivi facile d'utilisation et pratique.,5,0,0,0,1,fr,Samsung Health
Très contente pour le moment de cette appli. Le seul regret est de ne pas  pouvoir basculer les vidéos d'exercices sur l'écran de télévision.,4,1,0,1,0,fr,Samsung Health
Super motivation. ...,5,0,0,0,1,fr,Samsung Health
Les problèmes ont été résolus.,4,0,0,0,1,fr,Samsung Health
Application intéressante mais dommage que l'on ne puisse pas la laisser ouverte en permanence. Quand on oublie de l'ouvrir on perd des pas. Dommage pour les défis.,4,0,0,1,0,fr,Samsung Health
Impossible de paramétrer langue et km au lieu de miles!!!!!,3,0,1,0,0,fr,Samsung Health
Les pas sont mal comptés depuis quelques semaines. Je change de podomètre. Dommage.,1,0,1,0,0,fr,Samsung Health
"Je suis mitigé. Interface agréable, claire, simple. Enregistrement des séances pas mal. Par contre les programmes, c'est le bordel, impossible de faire une recherche et de trouver vraiment ce qu'on veut, et ils renvoient souvent vers une autre appli au bout de quelques séances. Samsung devrait plutôt racheter un ou deux applis bien complètes et ne mettre que ça.",2,0,0,1,0,fr,Samsung Health
motivant,4,0,0,0,1,fr,Samsung Health
Weight tracking eith calories was removed. This app is no longer useful to me.,1,0,0,1,0,fr,Samsung Health
"Super appli, mais regarder le nom des premiers du défie global septembre et les photos il ny a pas un problème ?!?",5,0,0,1,0,fr,Samsung Health
Je déteste la nouvelle version je préfère celle d'avant 😡,5,0,0,0,1,fr,Samsung Health
"L'application est top. Jadore. Mais Depuis peu, quand je marche elle se met en pause sans que je men apercevoir et du coup les données de ma marche sont fausses.😥😥",5,0,1,0,0,fr,Samsung Health
Bonne application,5,0,0,0,1,fr,Samsung Health
👍,5,0,0,0,1,fr,Samsung Health
Parce que je vous refuse l'accès à mon téléphone et aux photos je ne peux pas avoir accès votre application Pourtant cela fait des années que je l'utilise sans problème Je suis très déçue 😞,2,1,0,1,0,fr,Samsung Health
bonne,3,0,0,0,1,fr,Samsung Health
Depuis quelques mois je n'ai plus que la durée de l'exercice mais plus la  distance. Dommage pour les balades vélo... Pourtant la fonction GPS  fonctionne...,4,0,0,1,0,fr,Samsung Health
Cette application ma donné le +,5,0,0,0,1,fr,Samsung Health
super,5,0,0,0,1,fr,Samsung Health
"Depuis la MAJ impossible d'ouvrir l'appli sur mon téléphone Huawei Mate 20 lite (Erreur 0x2A#0). Comme beaucoup d'utilisateurs je l'utilisais pour monitorer mon sommeil et mes pas avec ma Gear S2, ainsi que mon poids manuellement, mais sans partager donc pas besoin d'accéder à mes contacts. De plus je n'ai jamais trouvé comment exporter mes données (sous forme de tableur de préférence ou en rapport pdf) donc si le bug n'est pas corrigé j'ai tout perdu...",1,9,1,0,0,fr,Samsung Health
le dark mode serait le bienvenu,4,0,0,1,0,fr,Samsung Health
Super application,5,0,0,0,1,fr,Samsung Health
J' adore !! Grace a l application je deviens de plus en plus motive a faire du sport,5,0,0,0,1,fr,Samsung Health
Appli géniale.,5,0,0,0,1,fr,Samsung Health
"Fonctionnait parfaitement sur mon ancien téléphone redmi note 7. La j'ai acheté le redmi note 8, impossible de se connecter. Tourne dans le vide sans aboutissement. Impossible également de connecter ma Galaxy watch active avec l'appli wearable. Montre devenue complétement inutile. A ce prix ça fait mal aux fesses...",1,15,1,0,0,fr,Samsung Health
"J'aimerais avoir de la diversité dans les dents, pas juste un nombre de pas par mois.",3,0,0,1,0,fr,Samsung Health
Application au top mais refuse de synchroniser avec health sync depuis 24h 😔 je ne trouve pas la solution...,3,2,1,0,0,fr,Samsung Health
Top,4,0,0,0,1,fr,Samsung Health
Cette application ne fonctionne pas. Elle demande des autorisations qui sont donné s,1,0,1,0,0,fr,Samsung Health
Très bien,4,0,0,0,1,fr,Samsung Health
Quelques éléments à améliorer mais bonne application dans l'ensemble.,4,0,0,0,1,fr,Samsung Health
"Depuis la mise à jour, si je n'autorise pas tout mes accès je ne peux pas avoir accès à l'application. Je vois que je ne suis pas la seule. Dommage",1,0,0,1,0,fr,Samsung Health
super ❤❤❤👍,5,0,0,0,1,fr,Samsung Health
bien,5,0,0,0,1,fr,Samsung Health
"Depuis la mise à jour je ne peux pas avoir le détail ""combien il me faut de kcal"" et ""Combien je dois faire d'exercice "" Pour atteindre mon objectif journalier.",1,0,0,1,0,fr,Samsung Health
Mon application ne fonctionne pas je viens de marcher 6km et on me donne 170 pas.....,1,0,1,0,0,fr,Samsung Health
Bien conçu et ludique,5,0,0,0,1,fr,Samsung Health
EXCELENT,5,0,0,0,1,fr,Samsung Health
Bien,5,0,0,0,1,fr,Samsung Health
Samsung Health demande un accès au téléphone depuis la dernière version. C est injustifié et bloquant si on refuse. Y a t il une explication en réponse aux nombreuses interrogations/plaintes des utilisateurs que l on peut lire ici ?,1,0,0,1,0,fr,Samsung Health
"Depuis la mise à jour mon note 10 lite et ma watch 3 ne se synchronisent plus ???? J'ai réinstallé, vidé le cache et rien à faire. Je suis très mécontent tout fonctionnait si bien avant.",2,0,1,0,0,fr,Samsung Health
C'est bon,4,0,0,0,1,fr,Samsung Health
Impossible à utiliser car exige de partager des données personnelles ce qui n etait pas le cas avant dommage,1,4,0,1,0,fr,Samsung Health
"Depuis la mise a jour, j'ai perdu l'historique de mes footings avec ma montre wearsport. Je ne vois plus mon historique et mes stats comme si l'appli ne traite plus les Donny de ma montré",2,0,1,1,0,fr,Samsung Health
Bien,5,0,0,0,1,fr,Samsung Health
"Très bonne application. Utilisation simple et ""ludique""",5,0,0,0,1,fr,Samsung Health
La plus complète des applications sports que j'ai pu tester et pourtant je viens de la pomme et j'aime trop cette application,5,0,0,0,1,fr,Samsung Health
Sublime,5,1,0,0,1,fr,Samsung Health
En quoi une application qui sert à compter mes pas. à besoin d avoir la possibilité de passer des appels. Ça devient n importe quoi la. Appli desinstallée !!! @samsung il va falloir revoir revoir votre copie et respecter la vie privée de vos usagers,1,2,0,1,0,fr,Samsung Health
Appli plutôt correcte. Mais lors de l'enregistrement d'une séance de marche le détail de la carte ne s'enregistre pas,3,0,1,0,0,fr,Samsung Health
très utile pour la santè,5,0,0,0,1,fr,Samsung Health
Bien facile,4,0,0,0,1,fr,Samsung Health
magnifique cette application,5,0,0,0,1,fr,Samsung Health
"Très perfectible mais reste tout de même efficace, si on est rigoureux.",3,0,0,0,1,fr,Samsung Health
👍🏼,5,0,0,0,1,fr,Samsung Health
application globalement bien. Seul gros point négatif les défis globaux dans l'onglet partage il y a beaucoup de tricheurs ce qui fausse totalement le classement des défis et donc ne permet pas de vraiment voir le niveau réel des autres. très dommage le problème existe depuis longtemps et n'a jamais été résolu par Samsung.,2,4,0,1,0,fr,Samsung Health
Terriblement déçu... Je ne peut pas exploiter le pleines capacités de ma montre car l'application affilié ne fonctionne absolument PAS ! J'entres mes identifiants et la... chargement infinie (toute une nuit) mais toujours rien malgré mes multiples tentatives! Sa charge éternellement mais je peux pas avoir accès à l'appli...super! C'est vraiment trop nul ! Je regrettes mon choix de montre connecté au final.,1,1,1,0,0,fr,Samsung Health
topissime,5,0,0,0,1,fr,Samsung Health
"Très déçue, je partage tous les derniers avis négatifs",1,0,0,0,1,fr,Samsung Health
"J'ai retrouvé un vieux bracelet connecté que j'ai voulu tester sur un realme. Déjà il faut installer 4 applications alors que chez la concurrence une seule suffit... Ensuite l'application la plus importante: Samsung health ne fonctionne pas. Après avoir entré son compte, ça mouline, ça mouline etc... Gg Samsung, entre les téléphones sans autonomie et les apps foireuses c'est normal que les trimestres soient compliqués 😂 👌",1,2,1,1,0,fr,Samsung Health
Good,5,0,0,0,1,fr,Samsung Health
Impossible de lancer l'application sur mon Samsung S9. Une fois installée je n'ai accès qu'aux conditions en anglais pour accepter et sans propositions puis le rond vert tourne en boucle... Je n'ai aucune solution....,1,0,1,0,0,fr,Samsung Health
Depuis la dernière MAJ plus possible d'ouvrir l'appli. J'ai désinstallé puis réinstaller. Rien ni fait. Impossible de l'ouvrir.,1,3,1,0,0,fr,Samsung Health
Top,5,0,0,0,1,fr,Samsung Health
Je ne trouve plus comment exporter les fichiers GPX. Est-ce toujours possible ?,2,0,1,1,0,fr,Samsung Health
"Moins performante depuis la dernière mise à jour, la fonction sommeil n'est plus automatique par rapport à nos habitudes, je trouve ça vraiment dommage, pour le reste, je reste satisfaite",3,0,0,1,0,fr,Samsung Health
Nulle depuis la dernière mise à jour !,1,1,0,0,1,fr,Samsung Health
Elle nous permette de contrôler notre santé,5,0,0,0,1,fr,Samsung Health
Complète et ludique,5,0,0,0,1,fr,Samsung Health
J'adore,5,0,0,0,1,fr,Samsung Health
Super pour l'instant. Améliorer toujours. Merci,5,0,0,0,1,fr,Samsung Health
Pénible obligé d avoir un compte....,1,0,0,1,0,fr,Samsung Health
Après une mise à jour je n'ai plus accès à appli Sa me mets un code interminable je voudrais savoir comment je peux régler le souci,1,0,1,0,0,fr,Samsung Health
Bonjour pouvez vous faire une mise à jour. Car j'ai un téléphone Huawei et l'application se ferme systématiquement. Impossible d'y accéder. Merci à vous.,2,0,1,0,0,fr,Samsung Health
"Excellente appli. Avec des stat hebdo, mensuelles et annuelles pour suivre ses activités. De récentes mises à jour la rendent encore plus attractives. Avec la montre connectée, un couple parfait.",5,1,0,0,1,fr,Samsung Health
fonctionne très bien avec Samsung s10 je l'utilise tout les jours.,5,0,0,0,1,fr,Samsung Health
"IDEM QUE POUR LES AUTRES UTILISATEURS :J'ai utilisé cette application depuis plusieurs années, avec satisfaction. Elle impose à présent d'accéder aux informations personnelles contenues dans mon téléphone. Pour moi c'est non négociable. Cela remet aussi en cause l'utilisation de ma montre Samsung connectée. La prochaine fois je n'achèterai plus de produits Samsung",1,1,0,1,0,fr,Samsung Health
Très bonne apli,5,0,0,0,1,fr,Samsung Health
"Application efficace, un bon suivi et avec de la rigueur, très complète",5,0,0,0,1,fr,Samsung Health
Ne se lance plus .écran blanc qui tourne sans cesse.android 10 Solution lancée sans se connecter et après dans menu rajouter son compte...,3,0,1,0,0,fr,Samsung Health
j adore cette apli,5,0,0,0,1,fr,Samsung Health
J'aime pas trop la nouvelle mise à jour psk je ne peux pas voir la courbe de poids en semaine ou bien mois,4,0,0,1,0,fr,Samsung Health
"Nul. Depuis le S20 il n'y a plus de possibilité de prendre son rythme cardiaque avec Samsung Health, plus de capteur. Si c'est pour qu'on achète un accessoire alors c'est un mauvais calcul, je renvoie mon S20 !",1,3,0,1,0,fr,Samsung Health
Très bien en vélo en marche à pied excellent.,5,1,0,0,1,fr,Samsung Health
Assez bien,3,0,0,0,1,fr,Samsung Health
Top pour bouger en s'amusant,5,0,0,0,1,fr,Samsung Health
Super appli .. je l'utilise à longueur de temps ça me permet de relever des défis sportif et de contrôler mon alimentation.. juste qq soucis dernièrement avec les repas .. l'appli bugue,5,1,1,0,0,fr,Samsung Health
"quand on a une montre connectée et qu'on porte le téléphone sur soi il semble que depuis la dernière maj les pas soient comptés 2 fois. pourquoi n'avons nous le choix qu'entre ""tous les pas"" et ""téléphone uniquement"" on ne pourrait pas avoir montre uniquement?",3,0,0,1,0,fr,Samsung Health
Efficace pour un suivi sportif multidisciplinaires. En plus des applications connexes pour le bien-être et le sport.,5,1,0,0,1,fr,Samsung Health
"L'appli ne compte plus les pas. J'ai autorisé l'accès à mon téléphone à Samsung Health, mais l'appli ne compte toujours pas mes pas. Alors je la désinstalle. Dommage, j'aimais beaucoup l'ancienne version (je lui donnais 5 étoiles).",1,0,1,0,0,fr,Samsung Health
Pourquoi sur certaines activités comme football le GPS n est pas activé...,1,0,0,1,0,fr,Samsung Health
Il est impossible de rajouter les montres type Garmin,1,0,0,1,0,fr,Samsung Health
"Mal intégré dans les commandes de la montre. Pas les mêmes sports disponibles. Peu adapté à la pratique du sport (badminton, tennis de table)",3,0,0,1,0,fr,Samsung Health
cool,5,0,0,0,1,fr,Samsung Health
depuis la mise à jour la detection d'entraînement automatique ne fonctionne plus sur mon S8 sinon super appli,4,2,1,0,0,fr,Samsung Health
Facile d utilisation et précis,4,0,0,0,1,fr,Samsung Health
"Depuis la dernière mise à jour, impossible d'y accéder, j'abandonne",1,0,1,0,0,fr,Samsung Health
Ca me motive,5,0,0,0,1,fr,Samsung Health
Je l utilise depuis un certain temps et j en suis content. Sa motive pour  ce bouger. Relativement précis.,5,0,0,0,1,fr,Samsung Health
Ne fonctionne plus...,1,0,1,0,0,fr,Samsung Health
Superbe application bravo,3,0,0,0,1,fr,Samsung Health
superbe application,4,0,0,0,1,fr,Samsung Health
Le top,5,0,0,0,1,fr,Samsung Health
Très bien,5,0,0,0,1,fr,Samsung Health
Ca ne marche pas !!!!!,1,0,1,0,0,fr,Samsung Health
je suis satisfait,5,0,0,0,1,fr,Samsung Health
Depuis la dernière mise à jour le parcours cartographié de l'entraînement effectué n'apparaît plus comme auparavant !,1,0,1,0,0,fr,Samsung Health
Motivant,4,0,0,0,1,fr,Samsung Health
"Depuis la mise à jour Samsung, plus rien . Le compteur de pas, le calculateur d'heures de sommeil et le suivi du cycle n'affichent plus mes infos!!!!! Ça m'apprendra à ne pas synchroniser mes infos.",1,0,1,0,0,fr,Samsung Health
"Allez dans l'option partage et inscrivez vous aux défis, c'est génial car vous réalisez un challenge mondial et vous pouvez voir les.photos des autres pays via les échanges avec les autres concurrents",5,1,0,0,1,fr,Samsung Health
Application très utile pour le quotidien.C'est vraiment cool.,5,0,0,0,1,fr,Samsung Health
Fabuleux,4,0,0,0,1,fr,Samsung Health
Merci,5,0,0,0,1,fr,Samsung Health
Application ne se lance pas,1,0,1,0,0,fr,Samsung Health
le podomètre ne fonctionne pas. il affiche toujours 0 pas ?!,1,1,1,0,0,fr,Samsung Health
Top,5,0,0,0,1,fr,Samsung Health
"Super application. Deux petits points à améliorer dans le mode ""activité vélo"" : - il faudrait que l'applicatif empêche le smartphone de passer en mode veille : il est très difficile et dangereux de réveiller son appareil en roulant ! - le compteur de vitesse est gradué jusqu'à 80 km/h. A part pour les pros, c'est une vitesse excessive. Il serait pratique d'avoir un paramètre qui permette de changer la vitesse maximum (à 40 kmh par exemple) afin de mieux visualiser sa vitesse réelle",3,0,0,1,0,fr,Samsung Health
J'adore,5,0,0,0,1,fr,Samsung Health
TRÈS très bien,5,0,0,0,1,fr,Samsung Health
Je suis pas sur de la fiabilité des données.. Et surtout ce que je comprend pas pour le sport il y a un grand choix de sports pour nous en mettre pleins les yeux mais au final impossible de les avoir sur les montres Samsung il ya juste les exercices du muscu et la marche ( marche / course /randonné). Donc moi qui pratiques des sport de raquettes très decu de pas avoir de suivis.,2,5,0,1,0,fr,Samsung Health
De pire en pire,1,1,0,0,1,fr,Samsung Health
Toooop,5,0,0,0,1,fr,Samsung Health
depuis un certain temps ne fonctionne plus correctement,2,1,1,0,0,fr,Samsung Health
Génial selon bémol on ne peut pas suivre les entraînements via la télé. Se Serait top d'avoir cette fonctionnalité,4,0,0,1,0,fr,Samsung Health
"Après actualiser, la dernière version de l'appli ne compte mes pas du tout. Même si je l'ouvre. S'il vous plaît, vérifie ça.",2,1,1,0,0,fr,Samsung Health
Super,4,0,0,0,1,fr,Samsung Health
Wow,5,0,0,0,1,fr,Samsung Health
Merci,5,0,0,0,1,fr,Samsung Health
Application super avant les mises à jours,1,1,0,0,1,fr,Samsung Health
J'aimais beaucoup cette application mais le décompte des pas ne se fait plus ou mal,1,3,1,0,0,fr,Samsung Health
"J'aime cette application ,cependant elle pourrait étre plus interactive ..avec plus de défis du jour par exemple .. De plus les défis du mois ont les mêmes illusrtrations que l'an dernier ...un peu décevant.",4,1,0,1,0,fr,Samsung Health
très bon application qui aide à faire plus activités,5,1,0,0,1,fr,Samsung Health
"Très bonne application pour le suivi personnel, serait il possible d'ajouter les montres Garmin aux appareil compatible ? la ce serait parfait.",4,0,0,1,0,fr,Samsung Health
Rien à dire pour le moment,5,1,0,0,1,fr,Samsung Health
😍,2,0,0,0,1,fr,Samsung Health
Très fun,4,0,0,0,1,fr,Samsung Health
Cette apli est top,5,0,0,0,1,fr,Samsung Health
J étais super contente de cette application mais depuis la mise à jour  impossible d avoir le GPS. Donc je ne vois plus mon parcours ce qui m  aidait énormément dans les chemins pédestres. Quelqu' un aurait il la  solution merci d avance,5,4,1,0,0,fr,Samsung Health
je marche minimum 1000 pas minimum journalier...,5,0,0,0,1,fr,Samsung Health
"Vraiment une très bonne application et la connection avec une montre est  hyper facile, je recommande.",5,0,0,0,1,fr,Samsung Health
"Bonjour, pourriez vous faire en sorte que l'on puisse avoir le comptage du nombre de pas sur l'écran de veille directement comme avant sur mon Galaxy 5 c'était mieux, que de faire à chaque fois dérouler la barre de notifications, du coup je n'utilise plus l'appli",1,2,0,1,0,fr,Samsung Health
Pourquoi demander l'accès aux SMS et Tel ?,3,0,0,1,0,fr,Samsung Health
Très bonne application. Un bémol pour le suivi de la glycémie,4,0,0,1,0,fr,Samsung Health
Top,5,0,0,0,1,fr,Samsung Health
La base aliment n'est pas assez complète. Sinon permet de tenir des  objectifs.,4,0,0,1,0,fr,Samsung Health
heals great,5,0,0,0,1,fr,Samsung Health
très compliqué 😓😓😓😓,2,0,0,0,1,fr,Samsung Health
I enjoy this nice application,5,1,0,0,1,fr,Samsung Health
bien pour santé,5,0,0,0,1,fr,Samsung Health
Appli permettant de progresser. Trés bonne application.,5,1,0,0,1,fr,Samsung Health
Excellente va vous rendre addicte au sport,5,0,0,0,1,fr,Samsung Health
Très bonne,5,0,0,0,1,fr,Samsung Health
J'ai aime,5,0,0,0,1,fr,Samsung Health
La dernière mise à jour fait descendre la note. L'interface était plus intéressante avant,2,0,0,1,0,fr,Samsung Health
Au top sauf la synchro a strava trop longue obligé de faire des imports manuellement pour aller plus vite dommage donc 3 étoiles,3,0,0,1,0,fr,Samsung Health
Dernier Widget affreux. Remettre l'ancien avec seulement le nombre de pas. Laisser la possibilité de supprimer le cœur.,4,0,0,1,0,fr,Samsung Health
c 'est un tres bonne application.,5,0,0,0,1,fr,Samsung Health
"Depuis la dernière mise à jour, je n'ai plus mon parcours le circuit de mes randonnées ☹",2,0,1,0,0,fr,Samsung Health
Ne marche plus,1,0,1,0,0,fr,Samsung Health
J'ai changé de montre du coup ma nouvelle n'est pas compatible avec l'application je suis vraiment dégoûté.,2,0,1,0,0,fr,Samsung Health
L'appli est tout simplement magnifique.,5,0,0,0,1,fr,Samsung Health
J ai acheté une montre connectée à l application fitbit qui devait pouvoir se synchroniser avec samsung Health mais rien.... Je suis extrêmementdéçue car je voulais continuer à utiliser l appli samsung et tout son historique... Est ce normal ?,2,0,1,0,0,fr,Samsung Health
Trop bien,5,0,0,0,1,fr,Samsung Health
Ok ça marche,4,0,0,0,1,fr,Samsung Health
"Je suis utilisateur de l appli avec ma montre gear sport, et je trouve que la partie sommeil est erronée,car elle ne fait pas la différence entre le moment du coucher et le début du sommeil. Je me couche mais je ne dors pas systématiquement de suite. J'ai testé une autre montre à 30€, elle utilisait l appli My Fit Log qui elle fonctionne très bien.98% juste, avec le moment de l endormissement, les réveils en pleine nuit et un interface plus qu au top. Est il possible d améliorer l interface?",2,5,1,1,0,fr,Samsung Health
"Je n'arrive pas a me connecter, l'écran de chargement reste bloqué",2,1,1,0,0,fr,Samsung Health
triste,5,0,0,0,1,fr,Samsung Health
"Ne démarre pas car ""téléphone rooté"". Or mon tel n'est pas rooté!",1,1,1,0,0,fr,Samsung Health
Supee,5,0,0,0,1,fr,Samsung Health
"Je n'ai plus accès à l'application, même après avoir autorisé l'accès à tous les paramètres",1,1,1,0,0,fr,Samsung Health
Me permets de m'améliorer. A conseiller.,5,0,0,0,1,fr,Samsung Health
Il y a un souci avec le diagramme des heures de sommeil ...,3,1,1,0,0,fr,Samsung Health
Application au top qui fonctionne sans problème.,5,8,0,0,1,fr,Samsung Health
Non mais trop bien la validation en 2 étapes que la 2e étape le code ne peut être validé !!! Trop heureux alors qu'avant la validation en 2 étapes ça marchait trop bien... Je merci de contacter le service par le biais de l'application c'est ça ?? Non moi je crois que vous allez me dire ce qui bug avant que je me demerde avec une autre appli,1,30,1,0,0,fr,Samsung Health
Bonne application,5,0,0,0,1,fr,Samsung Health
cette application m'aide à me dépasser pour garder un poids raisonnable .merci,5,0,0,0,1,fr,Samsung Health
All what u need from such an app,5,0,0,0,1,fr,Samsung Health
m'aide à garder la forme,5,0,0,0,1,fr,Samsung Health
App très utile je recommande,4,0,0,0,1,fr,Samsung Health
très interessant,5,0,0,0,1,fr,Samsung Health
"J'aime bcp cette appli qui nous permet de suivre nos efforts jours après jours. Petite suggestion : pouvoir enregistrer le nombre de pompes effectuées, haltères soulevées et leur poids etc pour un meilleur suivi. Merci",4,0,0,1,0,fr,Samsung Health
Pas très juste exemple :ce jour j'ai marché 3h et l'application me dit que j'ai marché 45 minutes !!!!,1,0,1,0,0,fr,Samsung Health
