data,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
why i cant update ?,1,0,1,0,0,en,Huawei Health
Can u add stopwatch and timer to band 4 runningg!!!,4,0,0,1,0,en,Huawei Health
Great app to go with smart watch fitness tracker,5,0,0,0,1,en,Huawei Health
Why GT watch doesn't support Arabic language?!?,4,1,0,1,0,en,Huawei Health
"What da hell? Recent upgrade and now as soon as the app loads, it straight away shuts down. Creators please fix this as i have made myself a promise this year, that i wanna be able to keep track of without a nonsence like this! I dont want to loose all i have earned and instaling huawei rms or something like that didnt work. Is anyone gonna fix it?",1,0,1,0,0,en,Huawei Health
Good app but there are not much new designs for watch faces,3,0,0,1,0,en,Huawei Health
Awesome 👍😊,4,0,0,0,1,en,Huawei Health
No idia,3,0,0,0,1,en,Huawei Health
All YouTube videos talk about a large watch face library in the app for the fit... I do not even have watch faces in the app at all... I'm using a brand new fit watch and the latest app and firmware... Very disapointing,1,0,1,0,0,en,Huawei Health
After update apps can't run in background when exit from the app,4,0,1,0,0,en,Huawei Health
Very Helpful,5,0,0,0,1,en,Huawei Health
5 🌟,5,0,0,0,1,en,Huawei Health
"Love it! Exact GPS, step length and calorie counter, indoor and outdoor exercise feature. Unfortunately only pairs with HUAWEI devices... What a shame.",4,0,0,1,0,en,Huawei Health
Great for running.,5,0,0,0,1,en,Huawei Health
I can't wait to see this app,3,0,0,0,1,en,Huawei Health
Best Smart watch,5,0,0,0,1,en,Huawei Health
App is good,4,0,0,0,1,en,Huawei Health
This app was Worest because of its not clarity the app,1,0,0,1,0,en,Huawei Health
Why impose login requiments! Was working fine as it was. Guess it's time to sell Huawei watch,1,0,0,1,0,en,Huawei Health
Don't buy Huawei Honor Band if you don't have a Huawei Phone. Waste of money because it won't work,1,0,1,0,0,en,Huawei Health
"Reliable, very stable, accurate",5,0,0,0,1,en,Huawei Health
Needs serious updates. It doesn't show maps after the first use. Step  counter is also defective,1,0,1,0,0,en,Huawei Health
unusable,1,0,1,0,0,en,Huawei Health
"It should work in offline mode also, but it require internet to open application.",5,0,0,1,0,en,Huawei Health
For GT watch it's very good and easy It's supporting my Watch for connecting,4,0,0,0,1,en,Huawei Health
"Use Xiaomi phone can't not pair or support this app with my huawei gt 3 runner,damaged !miui 13 terrible!",1,0,1,0,0,en,Huawei Health
I loved it,5,0,0,0,1,en,Huawei Health
No need to describe,5,0,0,0,1,en,Huawei Health
👍👍👍👍,5,0,0,0,1,en,Huawei Health
Good experience,4,0,0,0,1,en,Huawei Health
"Sleep data is not working properly. Very upset, this problem is facing since new year.",2,3,1,0,0,en,Huawei Health
"Outdated app. Does not sync with Huawei Watch GT2 Pro (""not compatible""). Beware! Huawei asks to download an out-of-store .apk to use your smartwatch. Great hardwar but troublesome software. Find version from 2020, it will work.",1,8,1,0,0,en,Huawei Health
Very good and accurate,5,0,0,0,1,en,Huawei Health
No latest version,1,0,0,0,1,en,Huawei Health
Worst app ..I am not able to download even a single theme ....no clear user guide ... Update your app guys do some work..hate it 👎🏼,1,0,0,1,0,en,Huawei Health
I am using huawei p10 lite. Is there any way to measure heart rate on this mobile phone via huawei health? Please let me know. Thanks,5,2,0,1,0,en,Huawei Health
This app is 2 years out of date. The actual latest version has to be downloaded directly from Huaweis website,4,0,0,1,0,en,Huawei Health
Need this app to pair with my watch.,5,0,0,0,1,en,Huawei Health
Plz I request you that you should allow third party apps for watch facesfor honor band 5 so that it can have unlimited watch faces as mi band 4,3,0,0,1,0,en,Huawei Health
Definitely recommend,5,0,0,0,1,en,Huawei Health
It's really helpful 😊I like this app,4,0,0,0,1,en,Huawei Health
Was all good but now all the free watch faces for the Huawei watch fit have disappeared and all that's left is the few paid watch faces. Not sure what's going on.,3,0,0,1,0,en,Huawei Health
Super,5,0,0,0,1,en,Huawei Health
Good price. Easy set up. Clear information,5,0,0,0,1,en,Huawei Health
Continuous heart rate detection not working on my watch,1,0,1,0,0,en,Huawei Health
Very good app,5,0,0,0,1,en,Huawei Health
"After using for 6 months, Battery Life has improved a lot plus 🆕 Watch faces had come... So thank you so much Honor team!",4,0,0,0,1,en,Huawei Health
Less number of watch face is there...,3,0,0,1,0,en,Huawei Health
App is not working at all after the recent update.,1,0,1,0,0,en,Huawei Health
"Weird. Was working perfectly, then on version 511, syncing w Honor Band 5 always stops ard 78%. Naps gets synced, but sleeps don't. The band does show sleep detected.",1,0,1,0,0,en,Huawei Health
One of the best application,5,0,0,0,1,en,Huawei Health
"still not fixed :( Google fit syncs sleep now. does not sync heart and sports info. pls allow us to add our own activities info captured on honor band does not include steps climbed. pls have find my band feature, and also band to auto track exercise",2,2,1,1,0,en,Huawei Health
This is quite helpful to me,5,0,0,0,1,en,Huawei Health
Don't like the update the graphics look more messy and the last version was  a bit more user friendly. shame as app is great .and now only shows current  year in total step count (my data) and seem to have lost total count when  using app,3,0,0,1,0,en,Huawei Health
Mjm,5,0,0,0,1,en,Huawei Health
"I can't get option to change watch faces inside app, except few that exist inside watch. Is there a way to get it?",4,0,0,1,0,en,Huawei Health
"I have not been heped to date, my Watch 3 does not display the route that I have run, nor does the watch pic up that I am cycling outdoors when I choose that option, according to the watch and workout history I did not move. I need someone to advise how the route for running will show, it is a GPS watch but does not function as such.",1,0,1,1,0,en,Huawei Health
"I am using vivo 7+. When blue tooth is disconnected, when it is out of range, it doesn't connect atomaticaly, unless screen is open. I have to turn blue tooth off & again turn it on. Only this is the problem. Otherwise, the product is excellent. Dated28/09/2019 Now after updating it works fine.",5,1,1,0,0,en,Huawei Health
Did not track entire route,3,0,1,0,0,en,Huawei Health
The app has been an encouragement to put in a little more effort.,4,0,0,0,1,en,Huawei Health
Awesome experience,5,0,0,0,1,en,Huawei Health
Pretty good still needs work.,3,0,0,0,1,en,Huawei Health
Naic,5,0,0,0,1,en,Huawei Health
Needs a proper sync process with strava,2,1,1,0,0,en,Huawei Health
For the love of God why won't they fix the height and weight glitch in the profile settings?!! No matter what I do is defaults to 14 feet tall and 65 pounds!! This cannot be hard for them to fix!!! Obviously they don't care.,1,0,1,0,0,en,Huawei Health
Worst app for trying to connect ⌚ watch to phone I have a Samsung phone this what I had to do Download huawei app gallery then search for hms core download it open it register your details then download health app then my watch ⌚ connected.,2,0,0,1,0,en,Huawei Health
My scale is not on the list,1,0,1,0,0,en,Huawei Health
Poor,1,0,0,0,1,en,Huawei Health
Very useful...,5,0,0,0,1,en,Huawei Health
I just wish we didn't have to install this app for our watch to work.,4,0,0,1,0,en,Huawei Health
Simple and nice,4,0,0,0,1,en,Huawei Health
easy and functional,5,0,0,0,1,en,Huawei Health
It's doesn't work anymore I can't access the app,3,0,1,0,0,en,Huawei Health
Previous version was better! Cant even get on this updated one. Plus I've lost all data by looks of it,1,2,1,0,0,en,Huawei Health
Not working properly,1,0,1,0,0,en,Huawei Health
Plz improve the app UI.. It's Full of bugs and needs to be more colorful and informative.,1,0,0,1,0,en,Huawei Health
Offers interaction with MyFitnessPal app yet will not sync with it. Nor is it listed by MyFitnessPal as a pairing option which is very confusing and frustrating as it means I have to manually enter exercise stats into MFP in order for it to include the info.,2,1,0,1,0,en,Huawei Health
The one vaguely motivational feature of this app was the ability to see your step goal and how many days you'd achieved this on the front page. Now that feature is nowhere that I could find. At this point I'm only keeping the app because it's built in to my phone.,1,2,0,1,0,en,Huawei Health
I can't pair my watch on OnePlus 8t. Telling me it doesn't support this device .and it says could not update device list pls check your network.mywatch is Huawei gt 2e,1,0,1,0,0,en,Huawei Health
"Suck bad time after the latest update. Now the apps is totally useless. Sometimes this cannot link to my huawei band at all!. I Just bought new band, and the apps decide not to link to my new band. Cannot customise my band from the apps like how it used to. Cannot download new faces. Ah so many things this app is lacking. I wish there is other apps to replace this lousy useless thing.",1,7,1,0,0,en,Huawei Health
I prefer old version.,1,3,0,0,1,en,Huawei Health
"Love it, and the fact that it does not require data/internet connection to function is great.",3,0,0,0,1,en,Huawei Health
I love this app,5,0,0,0,1,en,Huawei Health
Not compatible with Huawei Body Fat Scale 2 pro. Unable to locate the device. Please help to update the app.,2,0,1,0,0,en,Huawei Health
"Really bad. Update fails, bugs and many more.",1,0,1,0,0,en,Huawei Health
Because it doesn't work at Android version 10,1,0,1,0,0,en,Huawei Health
Getting error on start . Hauwai health services 4.0.0 required which is not available on play store.. I am using Samsung galaxy s10,1,0,0,1,0,en,Huawei Health
Kashi,5,0,0,0,1,en,Huawei Health
Keren,4,0,0,0,1,en,Huawei Health
Please make the app working in other devices too. It asks for latest version of Huawei mobile services. We can't buy a separate mobile to make the app work. So please make it working,1,0,0,1,0,en,Huawei Health
Won't sync activity or heart rate with Google Fit. Only sleeping data for some reason.,1,0,1,0,0,en,Huawei Health
So just got my Honor MagicWatch 2 and now I can't even use it??? What the actual hell! I wasted my money on a smart watch that can't even function as a watch? What an absolute joke. Huawei should be ashamed but they won't.,1,0,1,0,0,en,Huawei Health
"Does not support ios notifications. Bought a watch for my wife, but whatsapp messages wont show up on the band 6.",1,0,1,0,0,en,Huawei Health
"The honor magic watch 2 is disconnected from the phone Bluetooth every single day. Besides, when I want to make a phone call in my car, it won't use the car Bluetooth but the watch Bluetooth.",1,0,1,0,0,en,Huawei Health
Bad after updated,1,0,0,0,1,en,Huawei Health
Just great and very accurate,5,0,0,0,1,en,Huawei Health
"Has suddenly stopped logging my route. Just provides a random route. Oddly, it does log correct mileage. Answers please.",2,0,1,0,0,en,Huawei Health
Step count doesn't work on Android pie/pixel 6,1,0,1,0,0,en,Huawei Health
App continuosly showing error of huawei service requires most recent version of 4 and all and I recently bought honour band 5 which I think is now waste of money as I'm unable to connect with the app FIX IT ASAP AS IT IS VERY FRUSTRATING,1,1,1,0,0,en,Huawei Health
Good application,5,0,0,0,1,en,Huawei Health
Please Include Persian Language For This Lovely App. TNX,5,0,0,1,0,en,Huawei Health
"Just like many other reviews here I too am facing the same problem of a messages asking me to upgrade to 4.0.0. But doesn't let me upgrade. I think Huawei is just making a monkey out of us, making money by fooling customers. I have bought a Huawei wrist band but its useless with the app, which Huawei has cleverly stopped. I feel cheated.",1,0,0,1,0,en,Huawei Health
It bombs out A LOT! And interferes with other apps,2,0,1,0,0,en,Huawei Health
"Can't pair watch 3 with s21 ultra, alway ask for update app which is already updated",1,1,1,0,0,en,Huawei Health
"Very good app, good info & detailed",4,0,0,0,1,en,Huawei Health
Can not find honor band 5 in the list of smart band devices.,1,1,1,0,0,en,Huawei Health
I have a honor band 4. Sleep data sync has stopped working since june 28. I updated the app but it doesn't help. This had happened once again in the past but then updating the app solved the problem.,4,1,1,0,0,en,Huawei Health
The latest update requested password. Due to the fact that it is the first password on my phone and I can not remember it I csn not retrieve my previous records. Which other place are asking previous passwords when you have forgotten the password and it is the only one you have?,1,0,1,0,0,en,Huawei Health
Super smash 👌🔥💪,5,0,0,0,1,en,Huawei Health
Uninstalled it. It keeps asking me access to my phone numbers,1,0,0,1,0,en,Huawei Health
Brilliant little app,4,0,0,0,1,en,Huawei Health
"The app stopped working saying that u need ""huawei heatlh requires a more recent version of huawei mobile services 4.0 or later to work properly. You can get the latest version in Huawei app gallery"". When we don't have huawei mobile how to get the current version app.",1,4,1,0,0,en,Huawei Health
Its not showing honor band 5 in pairable device..,1,0,1,0,0,en,Huawei Health
No option to make custom intervals. The watch and the app are usless ti me this way!,1,0,0,1,0,en,Huawei Health
İ couldnt use band as music controller,1,0,0,1,0,en,Huawei Health
Works well and seems to be reliable,5,0,0,0,1,en,Huawei Health
"I've bought Huawei smart scale AH 100. It needs Huawei Health. I have smartphone with Android One. Huawei Health requires Huawei Mobile Service version 4.0.0 or later, but in Google Store there is only version 3.0.3.300! Now I am a ""happy"" owner of stupid scales. Isn't that a cheating buyer?",1,0,1,0,0,en,Huawei Health
Cool and good,4,0,0,0,1,en,Huawei Health
Excellent app 👌🏻,5,0,0,0,1,en,Huawei Health
I have an honor band 5 and this app will not correctly record my heart rate or my height. the band itself is really good but the companion app has a few bugs that need ironing out.,2,0,1,0,0,en,Huawei Health
"After i updated to android 10 my huawei honor band 5 seems go wrong. If theres a phone call, the notif will popup. But not for whatsapp and other apps. Please help",5,0,1,0,0,en,Huawei Health
The good,5,0,0,0,1,en,Huawei Health
Where is dark mode?????????,3,0,0,1,0,en,Huawei Health
my band 4 is not visible in your app but band 3 is,2,0,1,0,0,en,Huawei Health
I think the calculation of distance is wrong,3,0,1,0,0,en,Huawei Health
There is no option or updates given for honor band 4 regarding screen lock and also battery % of band in band itself,3,0,0,1,0,en,Huawei Health
"Gives me all the info I need, to keep me on track!",5,0,0,0,1,en,Huawei Health
Nice aap,5,0,0,0,1,en,Huawei Health
I couldn't connect with the smartwatch but instead app tells me to download the same app from the different site. I can download the app but it became as file and did not come out as an app.,1,0,1,0,0,en,Huawei Health
Can not open app says its not latest version. Why isn't it the latest version 😡😡😡😡 please hurry up and release new update,1,0,1,0,0,en,Huawei Health
Couldn't pair with Opppo phone,1,0,1,0,0,en,Huawei Health
Poor Accuracy.,1,0,0,1,0,en,Huawei Health
"I used to love this app. Have the honor band to go with it, but not it's asking me to update to the most recent version (4.0.0). Every time I press okay it just comes out of the app and there's nothing I can do to fix the problem. Have the most updated app on my phone. Have lost all my workout history unless it's fixed. Have to find a new app now!",1,458,1,0,0,en,Huawei Health
"excellent, l lots of functionality, nice to see they are still proving updates",5,0,0,0,1,en,Huawei Health
Very detailed and impormative thats why i run 30mins non stop,4,0,0,0,1,en,Huawei Health
"I have bought honor magic watch 2 and connected to huawei health. The notifications which i already has seen in my cell are still popping into my smartwatch. Everytime i have to clear all notifications otherwise read messages are kept in showing. What do i do with the already read notifications, i want only unread notifications and the read ones to be flushed automatically like other smartwatches do",1,2,1,0,0,en,Huawei Health
Post-update: I can no longer set which apps gets to send notifications to my watch. The ONE THING I needed this watch for and now its gone.,3,0,1,0,0,en,Huawei Health
Results aren't correct excactly.,3,0,1,0,0,en,Huawei Health
My call is automatically received when connect my watch after this latest update only show this problem OnePlus phone's...plz solve my issue..,2,0,1,0,0,en,Huawei Health
The best running apps,5,0,0,0,1,en,Huawei Health
It's make confidential,5,0,0,0,1,en,Huawei Health
This app is too short and not perfect features work,1,0,0,0,1,en,Huawei Health
Very b,5,0,0,0,1,en,Huawei Health
❤️❤️,5,0,0,0,1,en,Huawei Health
Very accurate,5,0,0,0,1,en,Huawei Health
Impove the step count system. As i m using honor magic watch 2 connected with huawei health app. Now the step count in app n watch is clubbed. Which is to be fixed.,3,0,1,0,0,en,Huawei Health
"For the past 3 months now using the app to measure my activity and physical health using Huawei band. It measures (by itself) steps/jogging taken, how long have you been standing, sleep calories burnt & how long doing high intensity (running not exercises like cardio, Hitt or strength training). It doesn't measure my heart rate, stress levels, skin temperature, oxygen-saturated or any exercise (except walking/running/jogging). Tried reaching out but they didn't have a support chat.",3,0,0,1,0,en,Huawei Health
Perfect companion in my daily walking activities...reminding me every km that I accomplish👍,5,0,0,0,1,en,Huawei Health
Goid,5,0,0,0,1,en,Huawei Health
Amazing app,5,0,0,0,1,en,Huawei Health
"When it works it's fine, however the heart rate intermittently reports double. I have updated the firmware on my GT2 and updated this app.",3,0,1,0,0,en,Huawei Health
After updating not support android 10 version,2,0,1,0,0,en,Huawei Health
"Paired with Huawei Watch Fit. I cannot install watch faces, it keeps on failed after the installation process. And also I cannot find where is the ""answer the phone call"" option? Also why we have to turn on the location service in order to run the apps?? I understand this may be caused of the development stage of this device, but please fix this asap to enhance our excitement in using this device.",2,33,1,1,0,en,Huawei Health
Does it support honor 8c?,3,0,0,1,0,en,Huawei Health
I just got the band 6 but the heart rate zones are not syncing,4,0,1,0,0,en,Huawei Health
Asks to update nothing happens???,1,0,1,0,0,en,Huawei Health
Huwaei help me please. My app is up to date but still it keeps asking me to update. My watch wouldnt add in the app so I couldnt change time. Kindly help me out.,1,0,1,0,0,en,Huawei Health
Very good just whatyou need to give motivation,5,0,0,0,1,en,Huawei Health
This app is not useful I use iPhone 13pro but the app is stuck like 2gb ram phone,1,0,1,0,0,en,Huawei Health
there is no treadmill option ... please include it. its very irritating u run on treadmill and it doesn't recognise it,4,0,0,1,0,en,Huawei Health
Dependency on another app. Still not working both. Anyone can help?,1,0,0,1,0,en,Huawei Health
It doesn't work. It's a pity.,1,0,1,0,0,en,Huawei Health
"What is missing is the possibility to create your own training plan,",4,0,0,1,0,en,Huawei Health
Excellent 👌,5,0,0,0,1,en,Huawei Health
"It keeps changing my maximum heart rate to the default one. So, impossible to accurately track calories burned, fat zone, aerobic and anaerobic zones 😣",1,1,1,0,0,en,Huawei Health
Bad app always show update latest version,1,0,1,0,0,en,Huawei Health
Very easy to use. Good descriptions and useful health information. Works really well with smart watch. I use it every day.,5,12,0,0,1,en,Huawei Health
I am unable to install other faces for my Honor Magic Watch 2 using the app. I couldn't find any option to do so. Not sure why my watch isn't supporting different dials or why I couldn't find that option in the application. Any help?,4,0,0,1,0,en,Huawei Health
Won't load to phone!!!,1,0,1,0,0,en,Huawei Health
Downloaded for Honor band 5 . But on opening the app it notifies that I'll require a more recent version of Huawei mobile services (4.0 or later) for it to work properly and the latest version is available on Huawei app gallery. I am using a Samsung device.,1,0,1,0,0,en,Huawei Health
Lousy,1,0,0,0,1,en,Huawei Health
Trying,5,0,0,0,1,en,Huawei Health
Tnx,4,0,0,0,1,en,Huawei Health
Incredible app,4,0,0,0,1,en,Huawei Health
The honor band 4 is the best band but if you give more watch faces then this band is more fine,3,0,0,1,0,en,Huawei Health
"Love it, but u have to put more workouts options and to add workout is only 5.",5,0,0,1,0,en,Huawei Health
Very well,5,0,0,0,1,en,Huawei Health
In cycle calendar does not work statistics..,4,0,1,0,0,en,Huawei Health
Very encouraging😍❤️,5,0,0,0,1,en,Huawei Health
Working fine now,5,0,0,0,1,en,Huawei Health
I can't upload watch faces,2,0,1,0,0,en,Huawei Health
"No gallery watch face in Honor watch magic , pls add this feature",3,0,0,1,0,en,Huawei Health
Whatch not supported,1,0,0,0,1,en,Huawei Health
Please add custom faces gt2..,3,0,0,1,0,en,Huawei Health
Helpful for maintaining some level of fitness but for the price of the watxh and my expectations of it i would say exceeds them very smart watch good quality and good app! :),5,1,0,0,1,en,Huawei Health
Gd Apps for recommendations,5,0,0,0,1,en,Huawei Health
Not working at all,1,0,1,0,0,en,Huawei Health
This app Is based on honor watch were cool,5,0,0,0,1,en,Huawei Health
Pretty good health application,5,0,0,0,1,en,Huawei Health
"The app worked amazingly, but then I upgraded and now it doesn't work at all. Does not even want to open 🙌🙄😤 extremely frustrated.",1,0,1,0,0,en,Huawei Health
Doesn't calculate my speed & doesn't talk like a Samsung Galaxy App.,3,0,0,1,0,en,Huawei Health
Previously working but now everytime says require a new version.May be u people got corona and not able to fix this error for one month.,1,0,1,0,0,en,Huawei Health
Good smartwatch but this app is terrible....,1,0,0,0,1,en,Huawei Health
"Heart rate sensor can not be enabled,",1,0,1,0,0,en,Huawei Health
Good Application,3,0,0,0,1,en,Huawei Health
The health app stop syncing the sleep data from the honor band 5. The app displayed no sleep data although the band itself displayed the sleep data. Same problem as others reported recently.,3,0,1,0,0,en,Huawei Health
Not a obdate,4,0,0,0,1,en,Huawei Health
Nice but why if far dissconected,5,0,0,0,1,en,Huawei Health
No update since two Years. When we will expect update?,1,0,1,0,0,en,Huawei Health
nice app but more imprew,2,0,0,0,1,en,Huawei Health
I love it,5,0,0,0,1,en,Huawei Health
Experience with good 👍,4,0,0,0,1,en,Huawei Health
Bad experience,1,0,0,0,1,en,Huawei Health
Cant connect magic watch to my mi phone using this app,1,0,1,0,0,en,Huawei Health
Great app to know my progress health trainning,4,0,0,0,1,en,Huawei Health
💥💥,5,0,0,0,1,en,Huawei Health
Does not work on a phone not based on Huawei OS . Requires Huawei services.,1,0,0,1,0,en,Huawei Health
Latest update does not sync heartrate data or profile data. PLEASE fix! Using Samsung s8 and Huawei watch 2. Was working perfect yesterday before update.,1,0,1,0,0,en,Huawei Health
"Why my band always disconnected if i close the app,but the app its still running in background",3,0,1,0,0,en,Huawei Health
Its functional,5,0,0,0,1,en,Huawei Health
Beautiful app. If only I could pair my band 6 with my phone,1,0,1,0,0,en,Huawei Health
MdMasumekhan@email,5,0,0,0,1,en,Huawei Health
Really good maps and info easy to use,5,0,0,0,1,en,Huawei Health
Why watch faces become charged not free,5,0,0,1,0,en,Huawei Health
Awsome app,5,0,0,0,1,en,Huawei Health
Honor Band 4 is not enabled heart rate,1,0,1,0,0,en,Huawei Health
"I just install app , I see after some time that app show some steps without adding honor band . App shows calories and steps without band addition. Please huawai team solve this bug in next step.",1,0,1,0,0,en,Huawei Health
Some features should be added: 1- A widget is required 2- The Arabic language must be supported by the application. I hope you will be in the next update,5,3,0,1,0,en,Huawei Health
Good product,4,0,0,0,1,en,Huawei Health
After updated band fireware . getting some issue with app and band. pedometer reading show diffrent in band and health app. its problem is intermittent.,2,0,1,0,0,en,Huawei Health
The kcal measurement is completely wrong! The wrong data is also passed to other apps like MyFitnessPal. Fix it!,1,0,1,0,0,en,Huawei Health
Please give option to use onlywatch or band to track steps as the pedometer from Health app is often wrong and more than actual steps taken on wearable.,3,0,0,1,0,en,Huawei Health
You need Huawei services for this too work. Worthless on my Samsung,1,0,0,1,0,en,Huawei Health
Not able to pair up it with my honor band 5 as it is not updating the device list,1,0,1,0,0,en,Huawei Health
This app tells very accurate sleep track and heart rate and it is very easy to use !!,5,0,0,0,1,en,Huawei Health
Quite simple to use.,5,0,0,0,1,en,Huawei Health
App is good but only thing is left no WhatsApp or other call apps calls not show in watch gt2 all other watches pls do some update in app or in gt2 watch to receive calls same like others.thanks,2,1,0,1,0,en,Huawei Health
My sleep data is not being synced in app shows no sleep data even though it shows in my watch magic watch 2 the problem occurred may be after watch update,1,0,1,0,0,en,Huawei Health
"The tracking is good, work well with my Honor Band 5. However the apps got stuck/not responding sometimes when choosing Course. Fix this and the apps will be perfect for me",3,0,1,0,0,en,Huawei Health
It is overall good..... Please get a 'Find the band' feature too.,4,0,0,1,0,en,Huawei Health
sXoc,3,0,0,0,1,en,Huawei Health
Sometimes its not work on my oppo f7 mobile..plz suggest what can i do??,1,0,1,0,0,en,Huawei Health
Wonderful app,5,0,0,0,1,en,Huawei Health
Keeps track of my steps without any issues,5,0,0,0,1,en,Huawei Health
Its amazing experience,5,0,0,0,1,en,Huawei Health
Rubbish. Doesn't allow to export data. And why do you need access to my call logs?,1,0,0,1,0,en,Huawei Health
Always need to be on.,1,0,0,1,0,en,Huawei Health
Usefull,5,0,0,0,1,en,Huawei Health
Excellent App for huawei smart band users,5,0,0,0,1,en,Huawei Health
"When will be added export of running tracks to Strava and to .gpx, .tcx formats? The only missing function in Huawei Watch GT.",4,0,0,1,0,en,Huawei Health
Good App,4,0,0,0,1,en,Huawei Health
4th time in a week this app got stopped working for no reason.. every time we uninstall and install it again .. past data is gone.. such a waste ans useless.. can any one suggest if we can link honour 5 band with other app .. this is not going to work.,1,0,1,0,0,en,Huawei Health
i am quite happy with this app and Honor band 4.,5,0,0,0,1,en,Huawei Health
Not opening,1,0,1,0,0,en,Huawei Health
"My app used to work just fine, but it stopped counting steps out of a sudden and says that my ohone doesn't support steo count 🙄 can I fix that?",3,0,1,0,0,en,Huawei Health
Very practical in use and reminds you at intervals. First time use and is found to be very user friendly. Prefer miles to kilometres.,3,0,0,0,1,en,Huawei Health
"I like Huawei Health app, it offers a wide range of options.",5,0,0,0,1,en,Huawei Health
Why app is not opening on my oneplus 8 pro..its showing download latest version from huawei app gallery...i did that also but still not working..,1,0,1,0,0,en,Huawei Health
Constantly crashing and unresponsive even on their own handset's. Get your finger out and eitgervreplace it or get someone who knows what they are actually at to sort it out. Sick of it at this stage.,2,0,1,0,0,en,Huawei Health
"Why I can't change the watch faces.?.the screen shows nothing when I click the watch faces..few days ago,I can change my watch faces..",1,0,1,0,0,en,Huawei Health
ឪ0ឪ,5,0,0,0,1,en,Huawei Health
Mostly good but has a few significant issues which Huawei is not fixing.,3,0,0,0,1,en,Huawei Health
"I reinstall this app and all of my records , sleep data gone🤦🏻‍♂️ this app is not sync with huawei claud which my health data stored. I logged out and re loggged in but does not affect huawei health app. shittt",1,0,1,0,0,en,Huawei Health
Ex,5,0,0,0,1,en,Huawei Health
"Huawei need to add 3rd party weight scales. In addition, blood pressure monitoring and 3rd party BP device integration can make it full health monitoring package to improve user experience.",4,0,0,1,0,en,Huawei Health
Just a login probleme,4,0,1,0,0,en,Huawei Health
My notictions dont work,4,0,1,0,0,en,Huawei Health
I love it......,5,0,0,0,1,en,Huawei Health
Very good 🤗😎,4,0,0,0,1,en,Huawei Health
Good app.,4,0,0,0,1,en,Huawei Health
Makes a positive impact on life,4,0,0,0,1,en,Huawei Health
Excellent apps ... Keep up the good job. Thank you.,5,0,0,0,1,en,Huawei Health
"24 hour time format only on honor band 4R-C62 running edition. Huawei, please fix it. This is not an option should be removed. Even a cheap skate watch can have 12 & 24 hour time format.",1,1,0,1,0,en,Huawei Health
Since update sync doesn't work and neither does profile,1,0,1,0,0,en,Huawei Health
I have honor band 4. The band update is nice everytime.,5,0,0,0,1,en,Huawei Health
Just a great health app that you will regret not trying if you have a huawei wearable device.,5,0,0,0,1,en,Huawei Health
It is really good it will track everything however if you want to connect a smart watch it has to be a huawei one. (you can't connect a fit bit),5,0,0,0,1,en,Huawei Health
Nice interface (Version 8.0.2.317 wearBeta) but it does not record your heart rate. Already tried refresh the page and test for a week still show No Data Found. Please fix this problem.,3,0,1,0,0,en,Huawei Health
للللرد,5,0,0,0,1,en,Huawei Health
M.vimal nath,2,0,0,0,1,en,Huawei Health
Not working,1,0,1,0,0,en,Huawei Health
It would be better with custom faces e.g. Add and remove different things on them etc. Overall very good,5,0,0,1,0,en,Huawei Health
I like the app very much it is one the best fitness app i have ever used. I would like some watch faces of honour band 6 related to marvel other than that it is a great app 👍 😀.,4,1,0,0,1,en,Huawei Health
Didnt work with note 9,1,0,1,0,0,en,Huawei Health
Very inaccurate data. The walking counter jumps multiple times without doing anything. I have walked over 3.5 km today but shows only 200 mts with 25 steps.,1,0,1,0,0,en,Huawei Health
"Amazing interface, just what I needed!",5,0,0,0,1,en,Huawei Health
"Hi, the app is really great, I used for my GT 2 watch. But I cannot find my watch GT-3, my phone says I need an updated version of the app",5,0,1,0,0,en,Huawei Health
"Can't get it to work on Samsung M31, says it requires Huawei Mobile Services 4.0.0, but doesn't work even with the other app being installed. Now it keeps crashing.",3,1,1,0,0,en,Huawei Health
Terbaik.,5,0,0,0,1,en,Huawei Health
Phone shuts down when I open the app.,4,0,1,0,0,en,Huawei Health
super,5,0,0,0,1,en,Huawei Health
Nice.....need to improve,4,0,0,0,1,en,Huawei Health
I use this on my One Plus and it works seamlessly. Great app easy to understand. Only a couple of issues. 1) Takes more than a few goes to find your watch during the setup. 2) one of the health programs within the app asks you to go to the Huawei App gallery.,5,1,0,1,0,en,Huawei Health
Works fine with my honor Band 5. But it has abusive permission requirements. Why the heck you need my contacts and my phone identity??? Why we have to log in? Why we can't just use it offline?,2,7,0,1,0,en,Huawei Health
"The app requires mobile services 4.0.0 while store has 3.x.x, not working for months now",1,1,1,0,0,en,Huawei Health
I can't seem to find my smart watch model on my Huawei health.... It kept asking me to update my app when it's already updated... Help... I'm using vivo v21 phone & Huawei gt 3,1,0,1,0,0,en,Huawei Health
Zeeshan ali,5,0,0,0,1,en,Huawei Health
After the last update I cannot pair my weight scale with the app. It stops at a message like :Huawei Health wants to access servers in Mainland to download files... Etc. Even if I press allow its not working and the message appears again and again.,4,45,1,0,0,en,Huawei Health
Need more watch faces,3,1,0,1,0,en,Huawei Health
lets u know which zone ur working out ...,5,0,0,0,1,en,Huawei Health
