data,ground_truth,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
"Visualisation des résultats rapide, mais impossible de connecter ma forerunner 220 depuis quelques temps...",8,4,0,1,0,0,fr,Garmin Connect
Terrible update. The app doesn't even open on my phone anymore. Please fix this.,5,1,0,1,0,0,en,Garmin Connect
"The situation is worsen with the latest update (both apps and watch update). The apps keeps disconnected with my vivo smart 4. I have to restart the Bluetooth on my Vivo Smart 4, turn off my hp Bluetooth, turn on again. And sometimes it works, but most of the time it doesn't work with 1 time; need to try for few times. Sometimes it can't get connected. Apparently, the ""Help"" is not helpful at all. Could you please review your software update and provide a solution for the users? Appreciate it..",2,1,9,1,0,0,en,Garmin Connect
"I have a Forerunner 235. Huawei P20lite. When I close the app, my watch disconnects automatically, and I stop receiving smart notifications. I have updated both the app and thrle watch to the latest software versions. All of my permission settings are correct, and app is setup to run in the background. I now have to keep app open in the background in order to receive notifications. Please fix this problem. Whether it Huawei or Garmin, someone has to find a solution for this.",8,1,0,1,0,0,en,Garmin Connect
When everything works it is great. The weather app just suddenly decided to stop working. I didn't change anything on my phone or fitness tracker.,42,3,0,1,0,0,en,Garmin Connect
"It says it's paired, my Bluetooth is turned on on both! WHAT IS GOING ON",2,1,0,1,0,0,en,Garmin Connect
Très content jusque il y a 3 mois depuis la mise à jour il n'y a plus de synchronisation avec mon huawei p-9 Lite... Rien ne marche plus donc sur l'application!  13/1 : toujours aucune synchronisation entre les mon p9 lite et ma montre...  14/1 : nouvelle MAJ et toujours rien 2/2. Mise à jour 4.0 et ca ne fonctionne toujours pas. Aucune synchronisation possible...,35,1,20,1,0,0,fr,Garmin Connect
"Depuis la mise à jour la gestion des notifications est catastrophique. Ma montre vibre toutes les 5 secondes à cause de mon appli netmeter, deezer, waze. Bref toutes les appli qui sont sur l'écran de verrouillage. Obligé de désactiver les notifications !  Pourquoi ne peut-on  pas contrôler via l'app Garmin quelle application affiche les notifications ou pas. Vite un retour en arrière !!!",21,1,26,1,0,0,fr,Garmin Connect
"Cette application est facile. Jusqu'à la dernière mise à jour, tout était bien synchroniser. Maintenant, les activités ne se synchronisent plus :-( c'est plutôt ennuyeux :-/",36,1,1,1,0,0,fr,Garmin Connect
Tres bonne appli et montre performante seul bémol la vo2 max reste bloqué de temps en temps sinon rien a dire,40,5,0,1,0,0,fr,Garmin Connect
Device won't connect,8,1,0,1,0,0,en,Garmin Connect
My Marq Expedition lost connection every day and the only one way to reconnect is to make remove device and full re-pair with my Samsung Galaxy Note 10+ UPD: The lost connection issue was gone for a week but today i've face it again.,8,1,0,1,0,0,en,Garmin Connect
"Les mises à jours passent, et l'appli trépasse... Des mois que j'espère que ça fonctionne enfin, ça marche qq heures puis Connect perd ma Vivosport, quand ce n'est pas Garmin Express qui met 20 mn à la trouver... J'ai des gros gros doutes sur certains commentaires positifs, Garmin veille à son image visiblement !",22,1,14,1,0,0,fr,Garmin Connect
"Plus de vibreur depuis dernière mise a jour sur Vivosmart.  Mon smartphone Motorola Razr Hd Après réinstallation complète de Connect , c'est revenu...",39,4,0,1,0,0,fr,Garmin Connect
Ne fonctionne plus depuis deux jours,20,1,47,1,0,0,fr,Garmin Connect
impossible à installer,13,1,0,1,0,0,fr,Garmin Connect
My device keeps disconnecting from the app. Please fix. Vivoactive 3 music (Verizon),8,3,1,1,0,0,en,Garmin Connect
Weather doesn't work Distances are not accurate,42,2,0,1,1,0,en,Garmin Connect
"Impossible de rentrer les informations de poids comme avant, ne s adresse pas à tous les équipements garmin comme ceux bluetooth",44,1,1,1,0,0,fr,Garmin Connect
The application definitely has some issues with workout management and synchronization. The Strava application sync is great.,35,4,0,1,0,0,en,Garmin Connect
C'est super d'avoir une montre programmable qui Sync pas a cause d'un software en carton... On fait comment pour suivre un programme ..,35,1,3,1,0,0,fr,Garmin Connect
"Depuis la dernière mise à jour je n ai plus de synchronisation directe, il faut passer par le menu et forcer la synchronisation, voir des fois désinstaller et réinstaller l'appli. Pourriez-vous faire quelque chose. Merci",37,2,0,1,0,0,fr,Garmin Connect
Le live track ne fonctionne plus. Impossible d'ajouter de nouveaux contacts par mail en destinataire !!,15,3,0,1,1,0,fr,Garmin Connect
