data,ground_truth,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
Obligé de donner mon numéro de téléphone et mon email pour utiliser une montre???? Et la vie privée tu connais?,47,1,0,0,1,0,fr,Huawei Health
"Bon application fonctionne bien, fonctionne très bien avec ma montre GT2 les détails de mes activités sont facile à comprendre, bien expliqué. le seul bémol c'est que je trouve dommage que lorsque j'utilise Une pèse personne connectée d'une autre marque je ne peux pas lié les données avec mes activités, obligé de les inscrire manuellement. Et un autre problème que je viens de remarquer. Lorsque je n'utilise pas l'application pendant plusieurs heures il semblerait que elle se désactive",2,3,11,0,1,0,fr,Huawei Health
whatsaap not noticfction show,38,1,0,0,1,0,en,Huawei Health
Il manque le ski de fond,32,5,0,0,1,0,fr,Huawei Health
Why GT watch doesn't support Arabic language?!?,30,4,1,0,1,0,en,Huawei Health
"Cette application est bien mais je trouve qu'il est dommage qu'elle ne propose pas plus sport. Il n'y a que course, marche, cyclisme et nage.",32,4,0,0,1,0,fr,Huawei Health
Please place an option to upload external or third party watch faces.,69,4,0,0,1,0,en,Huawei Health
"It works for me especially the find my phone feature** cough cough** but I enjoy keeping track of all my activities and not just the general stuff like running, cycling and swimming.",15,5,0,0,1,0,en,Huawei Health
How to switch to Dark Mode?,9,5,0,0,1,0,en,Huawei Health
Quel dommage de ne pas pouvoir renommer nos séances car il existe bien plus de sport que course nage et vélo !!!!!!,32,3,0,0,1,0,fr,Huawei Health
"In my case, it installed without option for region. Watch faces were not available, nor was ability to fine tune features on the band. The app needs Huawei Mobile app to be installed prior to function fully, which is crazy. Huawei needs to really update the app. Update: Guess Huawei did listen after all. After few updates everything seems to work.",69,4,1,0,1,0,en,Huawei Health
No cloud sync,7,2,0,0,1,0,en,Huawei Health
comme beaucoup de monde je trouve que c'est une bonne application mais la voix uniquement en anglais me dérange du coup j'en cherche une autre.,30,4,0,0,1,0,fr,Huawei Health
Toujours obligé d avoir le Gps activé pour recuperation les données de la montre...,17,3,0,0,1,0,fr,Huawei Health
Update the Notification for maps in the form of direction and distance rather than text is quite good and helpful while riding in bike (honor band 5),40,4,0,0,1,0,en,Huawei Health
Improve its user interface and provide some extra and more eye catching features like Samsung health is providing. Needs Improvement,18,3,0,0,1,0,en,Huawei Health
Please add Bengali language support in Watch GT.,30,1,1,0,1,0,en,Huawei Health
